Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.286,0.395,0.502,0.897,18.0,11.0,-0.054,0.53,0.007,-0.062%,-0.04%,0.7,-0.8,2.0,0.0,SF
Rafael Devers 3B,5.0,2.0,3.0,0.0,0.0,1.0,5.0,0.329,0.381,0.579,0.96,16.0,14.0,0.072,0.52,0.09,-0.018%,0.06%,0.69,0.7,1.0,1.0,2·2B
Xander Bogaerts SS,5.0,0.0,1.0,1.0,0.0,2.0,5.0,0.31,0.394,0.57,0.964,16.0,10.0,0.033,0.74,0.095,-0.062%,0.03%,0.98,0.0,2.0,2.0,2B
J.D. Martinez DH,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.296,0.365,0.538,0.903,18.0,15.0,0.158,0.86,0.211,-0.053%,0.13%,1.15,0.8,,,HR
Christian Vazquez C,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.282,0.322,0.489,0.811,11.0,10.0,-0.023,0.58,0.024,-0.046%,-0.02%,0.77,-0.5,13.0,0.0,
Andrew Benintendi LF,4.0,3.0,3.0,1.0,0.0,1.0,4.0,0.275,0.354,0.444,0.798,14.0,8.0,0.114,0.55,0.143,-0.029%,0.09%,0.74,1.5,0.0,0.0,"HR,2·2B"
Sam Travis 1B,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.241,0.255,0.389,0.643,13.0,10.0,0.065,0.44,0.077,-0.012%,0.05%,0.58,2.0,6.0,1.0,SB
Michael Chavis 2B,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.262,0.333,0.456,0.79,5.0,3.0,0.064,1.35,0.09,-0.026%,0.05%,1.79,0.7,2.0,1.0,
Brock Holt PH-2B,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.338,0.392,0.438,0.83,14.0,9.0,-0.005,0.34,0.0,-0.005%,-0.00%,0.46,-0.2,0.0,1.0,SF
Jackie Bradley Jr. CF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.231,0.327,0.405,0.733,11.0,7.0,-0.006,0.62,0.047,-0.053%,-0.01%,0.83,0.1,0.0,0.0,3B
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Nathan Eovaldi P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,9.0,15.0,9.0,1.0,7.0,39.0,0.417,0.41,0.778,1.188,136.0,97.0,0.418,0.62,0.784,-0.366%,0.33%,0.82,4.3,27.0,8.0,
