Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Kevin Kiermaier CF,5.0,0.0,1.0,0.0,0.0,3.0,5.0,0.278,0.341,0.447,0.788,23.0,15.0,-0.026,0.84,0.046,-0.072%,-0.00%,0.19,-0.6,1.0,0.0,
Lucas Duda 1B,5.0,1.0,2.0,1.0,0.0,2.0,5.0,0.232,0.337,0.536,0.874,24.0,15.0,0.082,0.98,0.16,-0.078%,0.01%,0.23,0.8,16.0,0.0,"HR,2B"
Evan Longoria 3B,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.265,0.32,0.433,0.753,12.0,10.0,0.067,0.91,0.141,-0.074%,0.01%,0.21,0.2,0.0,2.0,
Logan Morrison DH,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.248,0.355,0.529,0.884,25.0,12.0,0.08,1.15,0.086,-0.006%,0.01%,0.27,0.8,,,
Corey Dickerson LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.28,0.325,0.499,0.824,16.0,13.0,-0.178,1.79,0.0,-0.178%,-0.03%,0.41,-2.0,0.0,0.0,
Adeiny Hechavarria SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.245,0.273,0.366,0.639,8.0,7.0,-0.142,1.13,0.0,-0.142%,-0.02%,0.26,-1.5,1.0,5.0,GDP
Brad Miller 2B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.195,0.333,0.322,0.655,11.0,8.0,0.04,0.79,0.086,-0.047%,0.01%,0.18,0.3,0.0,5.0,2B
Wilson Ramos C,4.0,2.0,3.0,2.0,0.0,0.0,4.0,0.238,0.271,0.387,0.658,14.0,9.0,0.213,0.81,0.233,-0.019%,0.03%,0.19,1.8,6.0,2.0,HR
Mallex Smith RF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.268,0.329,0.359,0.689,11.0,7.0,-0.04,0.9,0.015,-0.054%,-0.01%,0.21,-0.4,1.0,1.0,
Peter Bourjos RF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.224,0.273,0.385,0.658,4.0,3.0,-0.015,0.57,0.0,-0.015%,-0.00%,0.13,-0.5,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Alex Cobb P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dan Jennings P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steve Cishek P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tommy Hunter P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Alex Colome P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,4.0,9.0,4.0,3.0,11.0,39.0,0.25,0.308,0.472,0.78,148.0,99.0,0.081,1.02,0.767,-0.685%,0.01%,0.23,-1.0,27.0,15.0,
