0,1,2,0,1,2
1.0,Kevin Kiermaier,CF,1.0,Xander Bogaerts,SS
2.0,Lucas Duda,1B,2.0,Andrew Benintendi,LF
3.0,Evan Longoria,3B,3.0,Mookie Betts,RF
4.0,Logan Morrison,DH,4.0,Mitch Moreland,DH
5.0,Corey Dickerson,LF,5.0,Rafael Devers,3B
6.0,Adeiny Hechavarria,SS,6.0,Christian Vazquez,C
7.0,Brad Miller,2B,7.0,Brock Holt,2B
8.0,Wilson Ramos,C,8.0,Sam Travis,1B
9.0,Mallex Smith,RF,9.0,Jackie Bradley Jr.,CF
,Alex Cobb,P,,Rick Porcello,P
