Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Teoscar Hernandez RF,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.252,0.298,0.503,0.801,17.0,12.0,-0.032,0.56,0.03,-0.062%,-0.01%,0.3,0.5,3.0,0.0,"3B,2B"
Josh Donaldson 3B,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.234,0.333,0.423,0.757,16.0,6.0,0.067,0.56,0.067,0.000%,0.02%,0.3,0.8,0.0,0.0,
Gio Urshela PR-3B,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.148,0.179,0.296,0.475,9.0,7.0,-0.022,0.36,0.0,-0.022%,-0.01%,0.19,-0.8,0.0,0.0,
Justin Smoak 1B,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.249,0.377,0.439,0.817,16.0,9.0,0.0,0.91,0.062,-0.062%,0%,0.49,0.5,9.0,0.0,2B
Yangervis Solarte SS,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.263,0.324,0.485,0.809,6.0,4.0,-0.114,0.92,0.0,-0.114%,-0.04%,0.49,-1.8,1.0,3.0,"SF,GDP"
Kevin Pillar CF,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.278,0.323,0.46,0.782,19.0,13.0,0.11,0.93,0.138,-0.028%,0.04%,0.5,0.7,3.0,0.0,"2B,SB"
Russell Martin LF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.161,0.293,0.315,0.607,14.0,8.0,-0.001,0.88,0.036,-0.037%,0%,0.47,-0.2,2.0,0.0,
Kendrys Morales DH,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.181,0.256,0.31,0.566,16.0,10.0,0.03,1.01,0.069,-0.039%,0.01%,0.54,-0.0,,,
Luke Maile C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.277,0.362,0.434,0.795,13.0,8.0,-0.113,0.91,0.0,-0.113%,-0.04%,0.49,-1.4,4.0,0.0,
Devon Travis 2B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.182,0.241,0.338,0.579,22.0,15.0,-0.067,0.79,0.016,-0.083%,-0.02%,0.42,-0.0,2.0,5.0,3B
,,,,,,,,,,,,,,,,,,,,,,,
Aaron Sanchez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Danny Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
John Axford P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jake Petricka P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,3.0,7.0,3.0,5.0,9.0,38.0,0.219,0.316,0.438,0.753,148.0,92.0,-0.142,0.81,0.418,-0.560%,-0.04%,0.43,-1.8,24.0,9.0,
