Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mallex Smith RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.298,0.37,0.421,0.791,11.0,9.0,-0.094,0.91,0.0,-0.094%,-0.00%,0.02,-1.0,0.0,0.0,
Matt Duffy 3B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.294,0.351,0.371,0.721,14.0,10.0,-0.028,0.68,0.024,-0.052%,0%,0.01,-0.2,0.0,1.0,
Jake Bauers LF,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.214,0.331,0.424,0.755,15.0,7.0,-0.015,0.64,0.025,-0.041%,0%,0.01,-0.2,1.0,0.0,
Kevin Kiermaier PR-CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.246,0.295,0.541,,,,,,,,,,0.0,0.0,
Tommy Pham CF-LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.241,0.331,0.388,0.718,13.0,10.0,-0.098,0.88,0.0,-0.098%,-0.00%,0.02,-1.0,1.0,0.0,
Joey Wendle SS,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.291,0.339,0.423,0.762,16.0,9.0,0.041,0.82,0.101,-0.060%,0.00%,0.02,0.3,1.0,2.0,HR
C.J. Cron 1B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.25,0.317,0.48,0.798,14.0,11.0,0.048,0.64,0.1,-0.052%,0.00%,0.01,0.5,10.0,0.0,HR
Ji-Man Choi DH,2.0,0.0,1.0,0.0,2.0,0.0,4.0,0.243,0.313,0.456,0.769,17.0,6.0,0.026,0.54,0.052,-0.026%,0%,0.01,0.6,,,SB
Brandon Lowe 2B,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.103,0.235,0.138,0.373,23.0,12.0,0.021,0.79,0.053,-0.032%,0%,0.02,0.1,4.0,6.0,HBP
Jesus Sucre C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.206,0.247,0.235,0.482,16.0,11.0,-0.153,1.12,0.0,-0.153%,-0.00%,0.03,-1.8,10.0,0.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Diego Castillo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jalen Beeks P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chaz Roe P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Alvarado P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Sergio Romo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,2.0,4.0,2.0,5.0,7.0,36.0,0.133,0.278,0.333,0.611,139.0,85.0,-0.252,0.77,0.355,-0.608%,-0.00%,0.02,-2.8,27.0,9.0,
