0,1,2
1.0,Mookie Betts,RF
2.0,Andrew Benintendi,LF
3.0,Steve Pearce,1B
4.0,J.D. Martinez,DH
5.0,Xander Bogaerts,SS
6.0,Eduardo Nunez,3B
7.0,Ian Kinsler,2B
8.0,Sandy Leon,C
9.0,Jackie Bradley Jr.,CF
,David Price,P
