Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,3.0,3.0,3.0,1.0,0.0,5.0,0.34,0.429,0.637,1.066,18.0,9.0,0.234,0.82,0.257,-0.022%,0.05%,0.27,2.8,3.0,0.0,"HR,2B"
Andrew Benintendi LF,3.0,0.0,0.0,0.0,1.0,1.0,5.0,0.291,0.373,0.483,0.857,17.0,8.0,0.027,0.71,0.059,-0.033%,0.01%,0.24,-1.3,0.0,0.0,"SH,GDP"
Steve Pearce 1B,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.284,0.374,0.533,0.907,15.0,10.0,-0.114,1.58,0.0,-0.114%,-0.02%,0.52,-0.8,6.0,3.0,
Brock Holt PH-1B,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.268,0.348,0.372,0.719,12.0,7.0,0.043,0.36,0.043,0.000%,0.01%,0.12,1.4,2.0,0.0,3B
J.D. Martinez DH,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.337,0.409,0.652,1.061,16.0,10.0,0.087,0.96,0.135,-0.048%,0.02%,0.32,0.0,,,"GDP,IW"
Xander Bogaerts SS,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.284,0.353,0.521,0.874,19.0,11.0,-0.092,0.94,0.017,-0.109%,-0.02%,0.31,-0.1,2.0,4.0,
Eduardo Nunez 3B,4.0,3.0,3.0,2.0,0.0,0.0,4.0,0.266,0.29,0.39,0.68,24.0,16.0,0.158,0.88,0.19,-0.033%,0.03%,0.29,2.1,0.0,1.0,HR
Ian Kinsler 2B,4.0,2.0,2.0,1.0,0.0,0.0,4.0,0.244,0.307,0.397,0.703,9.0,7.0,0.162,1.03,0.196,-0.034%,0.03%,0.34,1.8,2.0,2.0,2B
Sandy Leon C,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.198,0.253,0.313,0.566,5.0,4.0,-0.041,0.8,0.0,-0.041%,-0.01%,0.27,-0.4,6.0,1.0,
Blake Swihart PH-C,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.227,0.278,0.305,0.583,4.0,4.0,0.149,1.51,0.149,0.000%,0.03%,0.5,2.9,1.0,0.0,2B
Jackie Bradley Jr. CF,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.23,0.309,0.394,0.703,15.0,11.0,0.123,1.25,0.178,-0.055%,0.03%,0.41,1.3,3.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Tyler Thornburg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Drew Pomeranz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,14.0,16.0,13.0,3.0,6.0,41.0,0.432,0.475,0.757,1.232,154.0,97.0,0.736,0.97,1.224,-0.489%,0.15%,0.32,9.7,27.0,12.0,
