Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"2,(0-1) SX",O,MIN,Brian Dozier,Drew Pomeranz,2%,52%,Groundout: 3B-1B
t1,0-0,1,---,"5,(2-2) BCBFX",O,MIN,Eduardo Escobar,Drew Pomeranz,2%,54%,Groundout: 1B unassisted (2B-1B)
t1,0-0,2,---,"4,(1-2) CBCS",O,MIN,Joe Mauer,Drew Pomeranz,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 1-2-3"
b1,0-0,0,---,"8,(2-2) BBTSFFFC",O,BOS,Mookie Betts,Hector Santiago,-2%,53%,Strikeout Looking
b1,0-0,1,---,"5,(3-1) CBBBB",,BOS,Dustin Pedroia,Hector Santiago,2%,55%,Walk
b1,0-0,1,1--,"4,(1-2) CBCH",,BOS,Xander Bogaerts,Hector Santiago,3%,59%,Hit By Pitch; Pedroia to 2B
b1,0-0,1,12-,"1,(0-0) X",O,BOS,Chris Young,Hector Santiago,-4%,54%,Flyball: RF (Short CF-RF)
b1,0-0,2,12-,"5,(2-2) BFFBX",O,BOS,Jackie Bradley Jr.,Hector Santiago,-4%,50%,Flyball: CF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 2 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Twins 0, Red Sox 0."
"Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6","Top of the 2nd, Twins Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 4-5-6"
t2,0-0,0,---,"8,(1-2) BCCFFFFS",O,MIN,Miguel Sano,Drew Pomeranz,2%,52%,Strikeout Swinging
t2,0-0,1,---,"5,(1-2) CCBFC",O,MIN,Max Kepler,Drew Pomeranz,2%,54%,Strikeout Looking
t2,0-0,2,---,"4,(1-2) CBFX",O,MIN,Jorge Polanco,Drew Pomeranz,1%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Twins' Hector Santiago facing 6-7-8"
b2,0-0,0,---,"4,(3-0) BBBB",,BOS,Sam Travis,Hector Santiago,4%,59%,Walk
b2,0-0,0,1--,"6,(2-2) CBBCFC",O,BOS,Andrew Benintendi,Hector Santiago,-3%,55%,Strikeout Looking
b2,0-0,1,1--,"7,(2-2) 1CBBFFF>X",RR,BOS,Christian Vazquez,Hector Santiago,17%,72%,Home Run (Fly Ball to Deep LF-CF); Travis Scores
b2,2-0,1,---,"6,(2-2) BBSFFX",O,BOS,Deven Marrero,Hector Santiago,-1%,71%,Flyball: CF (Short CF-RF)
b2,2-0,2,---,"3,(2-0) BBX",O,BOS,Mookie Betts,Hector Santiago,-1%,70%,Foul Popfly: 1B (1B into Foul Terr.)
,,,,,,,,,"2 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 2.","2 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 2.","2 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 2."
"Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9","Top of the 3rd, Twins Batting, Behind 0-2, Red Sox' Drew Pomeranz facing 7-8-9"
t3,0-2,0,---,"1,(0-0) X",,MIN,Eddie Rosario,Drew Pomeranz,-6%,64%,Double to CF (Fly Ball to Deep LF)
t3,0-2,0,-2-,"2,(0-1) C>B",O,MIN,Byron Buxton,Drew Pomeranz,9%,73%,Rosario Caught Stealing 3B (C-3B)
t3,0-2,1,---,"7,(2-2) C>B.BFFFS",O,MIN,Byron Buxton,Drew Pomeranz,2%,75%,Strikeout Swinging
t3,0-2,2,---,"7,(3-2) BSSBFBS",O,MIN,Jason Castro,Drew Pomeranz,1%,76%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 2.","0 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 2.","0 runs, 1 hit, 0 errors, 0 LOB. Twins 0, Red Sox 2."
"Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Twins' Alan Busenitz facing 2-3-4"
,,,,,,,,,Alan Busenitz replaces Hector Santiago pitching,Alan Busenitz replaces Hector Santiago pitching,Alan Busenitz replaces Hector Santiago pitching
b3,2-0,0,---,"5,(2-2) .CFBBX",,BOS,Dustin Pedroia,Alan Busenitz,2%,78%,Single to RF (Line Drive)
b3,2-0,0,1--,"4,(2-1) CBBX",,BOS,Xander Bogaerts,Alan Busenitz,4%,82%,Single to LF (Ground Ball thru SS-3B Hole); Pedroia to 2B
b3,2-0,0,12-,"4,(2-1) BFBX",O,BOS,Chris Young,Alan Busenitz,-4%,78%,Flyball: CF (Deep CF)
b3,2-0,1,12-,"6,(2-2) BBFSFX",R,BOS,Jackie Bradley Jr.,Alan Busenitz,9%,88%,Single to CF (Line Drive); Pedroia Scores/unER/Adv on E8 (throw); Bogaerts to 3B; Bradley to 2B
b3,3-0,1,-23,"5,(2-2) BBFCX",OO,BOS,Sam Travis,Alan Busenitz,-7%,80%,Double Play: Lineout: SS; Bogaerts out at 3B/SS-3B
,,,,,,,,,"1 run, 3 hits, 1 error, 1 LOB. Twins 0, Red Sox 3.","1 run, 3 hits, 1 error, 1 LOB. Twins 0, Red Sox 3.","1 run, 3 hits, 1 error, 1 LOB. Twins 0, Red Sox 3."
"Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 4th, Twins Batting, Behind 0-3, Red Sox' Drew Pomeranz facing 1-2-3"
t4,0-3,0,---,"3,(1-1) CBX",,MIN,Brian Dozier,Drew Pomeranz,-4%,77%,Single to CF (Line Drive)
t4,0-3,0,1--,"5,(2-2) BFSBX",O,MIN,Eduardo Escobar,Drew Pomeranz,4%,80%,Lineout: 3B (SS-3B Hole)
t4,0-3,1,1--,"6,(3-2) CB1BCBX",O,MIN,Joe Mauer,Drew Pomeranz,3%,83%,Flyball: LF
t4,0-3,2,1--,"3,(0-2) CSX",O,MIN,Miguel Sano,Drew Pomeranz,2%,85%,Flyball: LF (Deep LF)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Twins 0, Red Sox 3.","0 runs, 1 hit, 0 errors, 1 LOB. Twins 0, Red Sox 3.","0 runs, 1 hit, 0 errors, 1 LOB. Twins 0, Red Sox 3."
"Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9","Bottom of the 4th, Red Sox Batting, Ahead 3-0, Twins' Craig Breslow facing 7-8-9"
,,,,,,,,,Craig Breslow replaces Alan Busenitz pitching,Craig Breslow replaces Alan Busenitz pitching,Craig Breslow replaces Alan Busenitz pitching
b4,3-0,0,---,"4,(1-2) .BCCS",O,BOS,Andrew Benintendi,Craig Breslow,-1%,84%,Strikeout Swinging
b4,3-0,1,---,"7,(3-2) CBFBBFB",,BOS,Christian Vazquez,Craig Breslow,1%,85%,Walk
b4,3-0,1,1--,"2,(0-1) S>C",,BOS,Deven Marrero,Craig Breslow,1%,86%,Vazquez Steals 2B
b4,3-0,1,-2-,"8,(2-2) S>C.FBFBFX",,BOS,Deven Marrero,Craig Breslow,3%,89%,Double to CF (Line Drive to Deep RF); Vazquez to 3B
b4,3-0,1,-23,"3,(1-1) SBX",RO,BOS,Mookie Betts,Craig Breslow,1%,90%,Flyball: CF/Sacrifice Fly (Deep CF-RF); Vazquez Scores; Marrero to 3B
b4,4-0,2,--3,"7,(2-2) CFBFBFX",RO,BOS,Dustin Pedroia,Craig Breslow,3%,93%,Single to CF (Line Drive to Deep LF-CF); Marrero Scores; Pedroia out at 2B/CF-2B
,,,,,,,,,"2 runs, 2 hits, 0 errors, 0 LOB. Twins 0, Red Sox 5.","2 runs, 2 hits, 0 errors, 0 LOB. Twins 0, Red Sox 5.","2 runs, 2 hits, 0 errors, 0 LOB. Twins 0, Red Sox 5."
"Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 5th, Twins Batting, Behind 0-5, Red Sox' Drew Pomeranz facing 5-6-7"
t5,0-5,0,---,"2,(0-1) CX",O,MIN,Max Kepler,Drew Pomeranz,1%,94%,Groundout: 2B-1B (2B-1B)
t5,0-5,1,---,"4,(1-2) BCSX",,MIN,Jorge Polanco,Drew Pomeranz,-1%,93%,Reached on E5 (Ground Ball to SS-3B Hole)
t5,0-5,1,1--,"4,(1-2) CCBB",,MIN,Eddie Rosario,Drew Pomeranz,-1%,92%,Wild Pitch; Polanco to 2B
t5,0-5,1,-2-,"5,(2-2) CCBB.X",,MIN,Eddie Rosario,Drew Pomeranz,-3%,90%,Single to 1B (Ground Ball to Weak 1B); Polanco to 3B
t5,0-5,1,1-3,"1,(0-0) X",R,MIN,Byron Buxton,Drew Pomeranz,-4%,85%,Single to LF (Line Drive to Short LF); Polanco Scores/unER; Rosario to 2B
t5,1-5,1,12-,"6,(3-2) BB*BCFS",O,MIN,Jason Castro,Drew Pomeranz,4%,89%,Strikeout Swinging
t5,1-5,2,12-,"5,(2-2) CBBSS",O,MIN,Brian Dozier,Drew Pomeranz,3%,93%,Strikeout Swinging
,,,,,,,,,"1 run, 2 hits, 1 error, 2 LOB. Twins 1, Red Sox 5.","1 run, 2 hits, 1 error, 2 LOB. Twins 1, Red Sox 5.","1 run, 2 hits, 1 error, 2 LOB. Twins 1, Red Sox 5."
"Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5","Bottom of the 5th, Red Sox Batting, Ahead 5-1, Twins' Craig Breslow facing 3-4-5"
