Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Dozier 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.25,0.338,0.441,0.779,13.0,10.0,-0.02,0.77,0.038,-0.058%,-0.02%,1.13,-0.9,2.0,4.0,
Eduardo Escobar 3B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.276,0.321,0.46,0.781,19.0,13.0,-0.062,0.65,0.003,-0.064%,-0.05%,0.95,0.2,1.0,0.0,HR
Joe Mauer 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.283,0.354,0.398,0.752,20.0,13.0,-0.029,0.49,0.013,-0.042%,-0.03%,0.71,-0.4,7.0,0.0,
Kennys Vargas 1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.264,0.426,0.689,,,,,,,,,,1.0,1.0,
Miguel Sano DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.273,0.374,0.546,0.92,17.0,14.0,-0.062,0.57,0.0,-0.062%,-0.06%,0.84,-1.0,,,
Max Kepler RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.245,0.312,0.407,0.719,18.0,14.0,-0.041,0.38,0.0,-0.041%,-0.04%,0.56,-0.8,1.0,0.0,
Jorge Polanco SS,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.251,0.3,0.356,0.656,18.0,13.0,0.011,0.31,0.024,-0.013%,0.01%,0.45,0.5,2.0,3.0,
Eddie Rosario LF,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.284,0.321,0.474,0.795,11.0,6.0,0.008,0.63,0.097,-0.088%,0.01%,0.92,0.7,0.0,0.0,"2B,CS"
Byron Buxton CF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.2,0.273,0.291,0.564,15.0,11.0,0.011,0.52,0.041,-0.030%,0.01%,0.76,-0.8,4.0,1.0,GDP
Jason Castro C,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.22,0.314,0.379,0.693,20.0,10.0,-0.049,0.7,0.001,-0.050%,-0.04%,1.03,-0.5,6.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Hector Santiago P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Alan Busenitz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Breslow P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Belisle P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Trevor Hildenberger P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,2.0,8.0,2.0,1.0,7.0,35.0,0.235,0.257,0.353,0.61,151.0,104.0,-0.233,0.55,0.217,-0.448%,-0.20%,0.81,-3.0,24.0,10.0,
