Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jonathan Villar SS,3.0,2.0,2.0,0.0,2.0,1.0,5.0,0.274,0.345,0.442,0.786,21.0,10.0,0.133,0.65,0.134,-0.001%,0%,0.0,1.7,0.0,1.0,"2B,2·SB"
Trey Mancini DH,4.0,2.0,1.0,2.0,1.0,1.0,5.0,0.277,0.346,0.535,0.88,23.0,12.0,0.091,0.59,0.124,-0.033%,0%,0.0,1.8,,,
Anthony Santander RF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.286,0.325,0.484,0.809,19.0,12.0,-0.1,0.61,0.001,-0.101%,0%,0.0,-1.3,2.0,0.0,
Renato Nunez 3B,3.0,2.0,1.0,4.0,0.0,1.0,5.0,0.243,0.309,0.479,0.788,26.0,14.0,0.137,0.71,0.181,-0.045%,0%,0.0,1.7,0.0,0.0,"HR,HBP,SF"
Jace Peterson LF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.222,0.264,0.358,0.622,18.0,11.0,-0.005,0.39,0.029,-0.034%,0%,0.0,-0.8,0.0,0.0,
Hanser Alberto 2B,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.319,0.341,0.429,0.769,13.0,11.0,-0.015,0.55,0.05,-0.065%,0%,0.0,0.5,1.0,4.0,"2B,GDP"
Chris Davis 1B,2.0,1.0,1.0,0.0,2.0,1.0,4.0,0.179,0.27,0.312,0.582,22.0,10.0,0.037,0.46,0.039,-0.002%,0%,0.0,0.5,6.0,0.0,
Stevie Wilkerson CF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.222,0.268,0.395,0.662,17.0,12.0,-0.061,0.59,0.0,-0.061%,0%,0.0,-1.5,5.0,0.0,
Chance Sisco C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.221,0.316,0.397,0.713,7.0,6.0,-0.038,0.56,0.0,-0.038%,0%,0.0,-0.8,7.0,0.0,
Pedro Severino C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.257,0.331,0.426,0.757,2.0,2.0,-0.001,0.02,0.0,-0.001%,0%,0.0,-0.1,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ty Blach P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Gabriel Ynoa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Paul Fry P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Shawn Armstrong P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mychal Givens P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,7.0,9.0,7.0,5.0,10.0,41.0,0.265,0.366,0.412,0.778,168.0,100.0,0.178,0.56,0.558,-0.381%,0.00%,0.0,1.7,24.0,6.0,
