Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3"
t1,0-0,0,---,"2,(0-1) TX",,BAL,Jonathan Villar,Nathan Eovaldi,-6%,44%,Double to LF (Fly Ball to Deep LF-CF)
t1,0-0,0,-2-,"1,(0-0) B",,BAL,Trey Mancini,Nathan Eovaldi,-3%,42%,Wild Pitch; Villar to 3B
t1,0-0,0,--3,"6,(3-2) B.BCSBB",,BAL,Trey Mancini,Nathan Eovaldi,-3%,39%,Walk
t1,0-0,0,1-3,"4,(1-2) FBSX",O,BAL,Anthony Santander,Nathan Eovaldi,5%,44%,Popfly: C
t1,0-0,1,1-3,"6,(3-2) BBBCCX",RRR,BAL,Renato Nunez,Nathan Eovaldi,-17%,27%,Home Run (Fly Ball to Deep LF Line); Villar Scores; Mancini Scores
t1,3-0,1,---,"2,(1-0) BX",O,BAL,Jace Peterson,Nathan Eovaldi,1%,28%,Flyball: CF (Deep LF-CF)
t1,3-0,2,---,"2,(0-1) CX",O,BAL,Hanser Alberto,Nathan Eovaldi,1%,29%,Lineout: P (P's Left)
,,,,,,,,,"3 runs, 2 hits, 0 errors, 0 LOB. Orioles 3, Red Sox 0.","3 runs, 2 hits, 0 errors, 0 LOB. Orioles 3, Red Sox 0.","3 runs, 2 hits, 0 errors, 0 LOB. Orioles 3, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Ty Blach facing 1-2-3"
