Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"8,(2-2) CFBFBFFX",,BAL,Joey Rickard,Drew Pomeranz,-6%,44%,Double to 1B (Pop Fly to Deep 1B)
t1,0-0,0,-2-,"8,(2-2) LFFFF*BBX",,BAL,Adam Jones,Drew Pomeranz,-3%,41%,Reached on E5 (Ground Ball)
,,,,,,,,,Josh Rutledge replaces Marco Hernandez playing 3B batting 8th,Josh Rutledge replaces Marco Hernandez playing 3B batting 8th,Josh Rutledge replaces Marco Hernandez playing 3B batting 8th
t1,0-0,0,12-,"6,(3-2) .B*BCBFC",O,BAL,Manny Machado,Drew Pomeranz,5%,46%,Strikeout Looking
t1,0-0,1,12-,"1,(0-0) X",O,BAL,Mark Trumbo,Drew Pomeranz,4%,51%,Flyball: CF (Deep CF)
t1,0-0,2,12-,"5,(2-2) BSBCB",,BAL,Chris Davis,Drew Pomeranz,-2%,49%,Passed Ball; Rickard to 3B; Jones to 2B
t1,0-0,2,-23,"7,(3-2) BSBCB.FB",,BAL,Chris Davis,Drew Pomeranz,-1%,48%,Walk
t1,0-0,2,123,"4,(1-2) BSFS",O,BAL,Jonathan Schoop,Drew Pomeranz,7%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 1 error, 3 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 1 error, 3 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 1 error, 3 LOB. Orioles 0, Red Sox 0."
