Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Toronto Blue Jays,3,0,1,0,0,3,0,0,3,10,14,1
via Sports Logos.net About logos,Boston Red Sox,0,2,0,0,0,1,1,0,0,4,9,0
WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16),WP: J.A. Happ (7-10) • LP: Rick Porcello (9-16)
