0,1,2
1.0,Rajai Davis,LF
2.0,Brock Holt,2B
3.0,Christian Vazquez,DH
4.0,Rafael Devers,3B
5.0,Chris Young,RF
6.0,Jackie Bradley Jr.,CF
7.0,Sam Travis,1B
8.0,Sandy Leon,C
9.0,Deven Marrero,SS
,Hector Velazquez,P
