Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"3,(2-0) BBX",O,TOR,Teoscar Hernandez,Drew Pomeranz,-2%,48%,Flyball: CF (CF-RF)
t1,0-0,1,---,"4,(2-1) BBCX",R,TOR,Josh Donaldson,Drew Pomeranz,9%,57%,Home Run (Fly Ball to Deep CF)
t1,1-0,1,---,"2,(0-1) CX",O,TOR,Justin Smoak,Drew Pomeranz,-1%,56%,Flyball: RF (CF-RF)
t1,1-0,2,---,"3,(1-1) BCX",O,TOR,Jose Bautista,Drew Pomeranz,-1%,55%,Lineout: 3B
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Blue Jays 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Brett Anderson facing 1-2-3"
b1,0-1,0,---,"4,(2-1) CBBX",,BOS,Xander Bogaerts,Brett Anderson,-4%,51%,Single to RF (Line Drive to CF-RF)
b1,0-1,0,1--,"2,(0-1) CX",,BOS,Eduardo Nunez,Brett Anderson,-10%,41%,Double to CF (Line Drive to Deep CF-RF); Bogaerts to 3B
b1,0-1,0,-23,"2,(0-1) CX",RO,BOS,Mookie Betts,Brett Anderson,0%,41%,Groundout: 2B-1B; Bogaerts Scores; Nunez to 3B
b1,1-1,1,--3,"1,(0-0) X",RO,BOS,Hanley Ramirez,Brett Anderson,-2%,39%,Groundout: SS-1B; Nunez Scores
b1,2-1,2,---,"4,(1-2) CBSX",O,BOS,Christian Vazquez,Brett Anderson,1%,40%,Groundout: SS-1B (SS-3B Hole)
,,,,,,,,,"2 runs, 2 hits, 0 errors, 0 LOB. Blue Jays 1, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Blue Jays 1, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Blue Jays 1, Red Sox 2."
"Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Blue Jays Batting, Behind 1-2, Red Sox' Drew Pomeranz facing 5-6-7"
t2,1-2,0,---,"5,(2-2) BBCFX",,TOR,Kendrys Morales,Drew Pomeranz,4%,44%,Single to CF (Line Drive to Deep CF)
t2,1-2,0,1--,"4,(2-1) BFBX",OO,TOR,Kevin Pillar,Drew Pomeranz,-8%,36%,Ground Ball Double Play: 3B-2B-1B
t2,1-2,2,---,"6,(3-2) CBFBBB",,TOR,Darwin Barney,Drew Pomeranz,1%,37%,Walk
t2,1-2,2,1--,"1,(0-0) X",,TOR,Ryan Goins,Drew Pomeranz,2%,39%,Single to 2B (Ground Ball); Barney to 2B
t2,1-2,2,12-,"4,(1-2) CF*BX",,TOR,Luke Maile,Drew Pomeranz,3%,43%,Single to 1B (Ground Ball); Barney to 3B; Goins to 2B
t2,1-2,2,123,"6,(2-2) SBSBFX",RR,TOR,Teoscar Hernandez,Drew Pomeranz,18%,61%,Double to LF (Fly Ball to Deep LF); Barney Scores; Goins Scores; Maile to 3B
t2,3-2,2,-23,"3,(2-0) BBX",RR,TOR,Josh Donaldson,Drew Pomeranz,15%,76%,Double to CF (Line Drive to Deep CF); Maile Scores; Hernandez Scores
t2,5-2,2,-2-,"2,(1-0) BX",O,TOR,Justin Smoak,Drew Pomeranz,-2%,73%,Flyball: CF (Deep LF-CF)
,,,,,,,,,"4 runs, 5 hits, 0 errors, 1 LOB. Blue Jays 5, Red Sox 2.","4 runs, 5 hits, 0 errors, 1 LOB. Blue Jays 5, Red Sox 2.","4 runs, 5 hits, 0 errors, 1 LOB. Blue Jays 5, Red Sox 2."
"Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 2-5, Blue Jays' Brett Anderson facing 6-7-8"
b2,2-5,0,---,"3,(1-1) BCX",,BOS,Rafael Devers,Brett Anderson,-4%,70%,Single to RF (Ground Ball thru 2B-1B)
b2,2-5,0,1--,"3,(1-1) CBX",OO,BOS,Chris Young,Brett Anderson,8%,77%,Ground Ball Double Play: SS-2B-1B
b2,2-5,2,---,"5,(3-1) BBBCB",,BOS,Deven Marrero,Brett Anderson,-1%,76%,Walk
