Inning,Win Pct
1,0.5
2,0.53
3,0.5
4,0.53
5,0.49
6,0.58
7,0.54
8,0.57
9,0.58
10,0.57
11,0.6
12,0.57
13,0.56
14,0.57
15,0.55
16,0.48
17,0.53
18,0.56
19,0.6
20,0.64
21,0.6
22,0.68
23,0.61
24,0.77
25,0.74
26,0.77
27,0.78
28,0.8
29,0.82
30,0.8
31,0.78
32,0.76
33,0.79
34,0.81
35,0.82
36,0.88
37,0.89
38,0.95
39,0.95
40,0.95
41,0.96
42,0.95
43,0.94
44,0.92
45,0.89
46,0.87
47,0.89
48,0.87
49,0.91
50,0.75
51,0.76
52,0.74
53,0.73
54,0.74
55,0.72
56,0.75
57,0.78
58,0.8
59,0.78
60,0.76
61,0.75
62,0.8
63,0.83
64,0.79
65,0.79
66,0.76
67,0.85
68,0.83
69,0.82
70,0.81
71,0.86
72,0.89
73,0.78
74,0.75
75,0.82
76,0.8
77,0.78
78,0.77
79,0.64
80,0.7
81,0.84
82,1.0
