0,1,2
1.0,Alex Verdugo,LF
2.0,Rafael Devers,3B
3.0,J.D. Martinez,DH
4.0,Xander Bogaerts,SS
5.0,Mitch Moreland,1B
6.0,Kevin Pillar,RF
7.0,Michael Chavis,2B
8.0,Tzu-Wei Lin,CF
9.0,Kevin Plawecki,C
,Zack Godley,P
