Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew McCutchen LF,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.211,0.27,0.281,0.551,16.0,12.0,0.129,0.93,0.184,-0.055%,0.09%,1.05,0.6,1.0,0.0,SB
Andrew Knapp PH-C,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.462,0.5,0.538,1.038,5.0,3.0,0.0,0.0,0.0,0.000%,0%,0.0,0.3,2.0,0.0,
Rhys Hoskins 1B,3.0,2.0,1.0,1.0,1.0,1.0,5.0,0.214,0.421,0.339,0.76,24.0,12.0,0.105,0.85,0.14,-0.035%,0.07%,0.96,1.0,1.0,0.0,"HR,HBP"
Neil Walker PH-2B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.176,0.222,0.235,0.458,1.0,1.0,0.0,0.0,0.0,0.000%,0%,0.0,-0.3,0.0,1.0,
Bryce Harper RF,5.0,2.0,2.0,3.0,0.0,0.0,5.0,0.367,0.486,0.7,1.186,22.0,14.0,0.19,0.85,0.261,-0.071%,0.13%,0.96,2.6,1.0,0.0,"HR,SB"
Kyle Garlick PH-RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.000%,0%,0.0,0.2,0.0,0.0,
J.T. Realmuto C-1B,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.288,0.338,0.682,1.02,26.0,17.0,-0.068,0.48,0.009,-0.076%,-0.05%,0.54,-1.5,14.0,0.0,2B
Didi Gregorius SS,4.0,2.0,2.0,1.0,0.0,0.0,5.0,0.308,0.343,0.492,0.835,20.0,12.0,0.099,0.69,0.127,-0.029%,0.07%,0.78,1.1,1.0,0.0,"2B,HBP"
Alec Bohm 3B,3.0,1.0,2.0,0.0,2.0,0.0,5.0,0.353,0.45,0.471,0.921,19.0,11.0,0.023,0.89,0.072,-0.049%,0.02%,1.0,0.6,3.0,2.0,
Jay Bruce DH,5.0,1.0,2.0,4.0,0.0,3.0,5.0,0.245,0.288,0.633,0.921,27.0,17.0,0.019,1.09,0.108,-0.088%,0.01%,1.23,2.5,,,HR
Scott Kingery 2B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.122,0.173,0.122,0.296,8.0,5.0,-0.069,1.73,0.0,-0.069%,-0.05%,1.95,-0.7,1.0,0.0,
Phil Gosselin PH-2B-LF,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.429,0.5,0.857,1.357,10.0,7.0,0.141,0.4,0.141,0.000%,0.10%,0.45,2.0,1.0,0.0,"HR,2B"
Roman Quinn CF,5.0,1.0,1.0,1.0,0.0,2.0,5.0,0.268,0.286,0.463,0.749,26.0,16.0,0.052,1.07,0.152,-0.100%,0.04%,1.21,-0.4,2.0,0.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Zach Eflin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blake Parker P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Alvarez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tommy Hunter P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Deolis Guerra P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,44.0,13.0,16.0,13.0,3.0,10.0,49.0,0.364,0.429,0.705,1.133,206.0,129.0,0.621,0.81,1.194,-0.572%,0.42%,0.92,7.8,27.0,3.0,
