Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Alex Verdugo RF,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.33,0.383,0.508,0.891,19.0,10.0,0.125,0.82,0.161,-0.036%,0%,0.0,1.2,2.0,0.0,
Rafael Devers 3B,5.0,0.0,0.0,0.0,0.0,4.0,5.0,0.276,0.327,0.514,0.842,26.0,16.0,-0.112,0.85,0.0,-0.112%,0%,0.0,-2.6,0.0,1.0,GDP
Xander Bogaerts SS,4.0,2.0,1.0,0.0,1.0,1.0,5.0,0.286,0.346,0.487,0.833,23.0,11.0,-0.011,0.71,0.033,-0.044%,0%,0.0,-0.3,1.0,3.0,
J.D. Martinez DH,5.0,1.0,3.0,1.0,0.0,1.0,5.0,0.216,0.294,0.389,0.684,21.0,15.0,0.092,0.77,0.14,-0.049%,0%,0.0,1.5,,,2·2B
Christian Vazquez C,5.0,2.0,1.0,3.0,0.0,0.0,5.0,0.273,0.337,0.43,0.767,20.0,14.0,0.127,0.71,0.169,-0.042%,0%,0.0,1.8,13.0,0.0,HR
Jackie Bradley Jr. CF,4.0,1.0,2.0,0.0,1.0,0.0,5.0,0.279,0.352,0.424,0.777,23.0,14.0,0.108,0.61,0.109,-0.001%,0%,0.0,1.4,2.0,0.0,SB
Bobby Dalbec 1B,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.281,0.352,0.656,1.008,19.0,10.0,0.21,1.01,0.214,-0.003%,0%,0.0,2.4,6.0,0.0,2B
Michael Chavis LF,3.0,0.0,1.0,1.0,0.0,0.0,4.0,0.219,0.266,0.391,0.657,8.0,6.0,-0.111,0.84,0.005,-0.115%,0%,0.0,-1.9,1.0,0.0,"2B,SF,GDP"
Jonathan Arauz 2B,3.0,1.0,2.0,0.0,1.0,1.0,4.0,0.238,0.304,0.27,0.574,23.0,12.0,-0.02,0.71,0.071,-0.090%,0%,0.0,-0.1,2.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nick Pivetta P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Weber P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Domingo Tapia P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dylan Covey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,8.0,14.0,7.0,4.0,8.0,42.0,0.378,0.429,0.568,0.996,182.0,108.0,0.408,0.77,0.902,-0.492%,0.00%,0.0,3.4,27.0,6.0,
