Inning,Win Pct
1,0.5
2,0.53
3,0.59
4,0.56
5,0.74
6,0.72
7,0.79
8,0.8
9,0.79
10,0.81
11,0.79
12,0.83
13,0.82
14,0.87
15,0.88
16,0.87
17,0.86
18,0.8
19,0.82
20,0.84
21,0.85
22,0.83
23,0.85
24,0.82
25,0.84
26,0.86
27,0.86
28,0.85
29,0.86
30,0.86
31,0.86
32,0.91
33,0.91
34,0.97
35,0.97
36,0.98
37,0.98
38,0.98
39,0.98
40,0.99
41,0.99
42,0.99
43,0.99
44,0.99
45,1.0
46,1.0
47,1.0
48,0.99
49,1.0
50,0.99
51,1.0
52,1.0
53,1.0
54,1.0
55,1.0
56,1.0
57,1.0
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,1.0
