Inning,Win Pct
1,0.5
2,0.53
3,0.5
4,0.47
5,0.49
6,0.45
7,0.47
8,0.45
9,0.47
10,0.5
11,0.48
12,0.5
13,0.47
14,0.49
15,0.52
16,0.45
17,0.41
18,0.36
19,0.46
20,0.36
21,0.39
22,0.37
23,0.4
24,0.36
25,0.38
26,0.33
27,0.36
28,0.26
29,0.27
30,0.28
31,0.32
32,0.28
33,0.35
34,0.46
35,0.38
36,0.39
37,0.69
38,0.68
39,0.71
40,0.67
41,0.73
42,0.71
43,0.59
44,0.58
45,0.47
46,0.5
47,0.55
48,0.45
49,0.43
50,0.3
51,0.32
52,0.3
53,0.32
54,0.3
55,0.2
56,0.23
57,0.31
58,0.37
59,0.4
60,0.49
61,0.57
62,0.68
63,0.72
64,0.81
65,0.8
66,0.73
67,0.76
68,0.79
69,0.8
70,0.79
71,0.81
72,0.78
73,0.79
74,0.77
75,0.7
76,0.59
77,0.55
78,0.62
79,0.68
80,0.73
81,0.71
82,0.73
83,0.69
84,0.68
85,0.58
86,0.51
87,0.35
88,0.39
89,0.5
90,0.58
91,0.44
92,0.39
93,0.35
94,0.28
95,0.36
96,0.28
97,0.36
98,0.5
99,0.58
100,0.5
101,0.42
102,0.35
103,0.18
104,0.29
105,0.28
106,0.15
107,0.0
