Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Whit Merrifield 2B,6.0,2.0,4.0,2.0,0.0,0.0,6.0,0.3,0.341,0.489,0.83,24.0,22.0,0.171,1.92,0.276,-0.105%,0.18%,3.27,1.8,2.0,3.0,SB
Jorge Bonifacio RF,6.0,1.0,1.0,1.0,0.0,4.0,6.0,0.263,0.332,0.454,0.786,27.0,21.0,-0.175,2.0,0.11,-0.285%,-0.18%,3.41,-1.6,2.0,0.0,
Lorenzo Cain CF,4.0,1.0,2.0,3.0,1.0,1.0,5.0,0.27,0.341,0.42,0.76,20.0,13.0,0.262,1.43,0.362,-0.101%,0.27%,2.44,2.2,3.0,1.0,"HR,CS"
Eric Hosmer 1B,4.0,0.0,1.0,1.0,1.0,1.0,5.0,0.32,0.377,0.499,0.875,24.0,12.0,0.119,0.98,0.143,-0.024%,0.12%,1.67,1.3,13.0,0.0,
Salvador Perez C,4.0,0.0,2.0,1.0,0.0,0.0,5.0,0.287,0.316,0.53,0.847,27.0,18.0,0.049,1.54,0.143,-0.094%,0.05%,2.62,-0.3,5.0,1.0,SF
Terrance Gore PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-0.145,3.41,0.0,-0.145%,-0.15%,5.81,-0.7,,,CS
Drew Butera C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.298,0.375,0.673,,,,,,,,,,1.0,1.0,
Mike Moustakas 3B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.275,0.305,0.561,0.865,25.0,19.0,-0.285,1.52,0.0,-0.285%,-0.29%,2.59,-2.6,0.0,4.0,2·GDP
Brandon Moss DH,4.0,1.0,1.0,0.0,1.0,3.0,5.0,0.21,0.289,0.41,0.7,30.0,18.0,-0.001,0.87,0.069,-0.070%,-0.00%,1.48,0.2,,,
Alcides Escobar SS,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.23,0.254,0.315,0.568,20.0,13.0,0.147,1.65,0.218,-0.071%,0.15%,2.82,0.9,2.0,2.0,
Alex Gordon LF,3.0,2.0,1.0,0.0,2.0,0.0,5.0,0.201,0.294,0.296,0.59,25.0,12.0,0.124,1.69,0.23,-0.105%,0.13%,2.88,1.1,1.0,0.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Trevor Cahill P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Scott Alexander P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Neftali Feliz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Buchter P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Maurer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joakim Soria P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Minor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,41.0,8.0,14.0,8.0,5.0,11.0,47.0,0.341,0.404,0.415,0.819,222.0,148.0,0.266,1.58,1.551,-1.285%,0.27%,2.69,2.4,29.0,14.0,
