Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Eduardo Rodriguez,4.0,7,4,4,3,5,1,4.16,22,107,73,43,14,16,3,11,5,0,34.0,,,-0.235,1.37,-0.25%,2.42,-1.8
Fernando Abad,1.0,1,2,1,1,1,0,3.09,5,29,17,8,0,9,2,1,1,0,,0.0,0.0,-0.065,1.34,-0.07%,2.35,-0.5
"Blaine Boyer, BS (1)",0.0,2,2,2,1,0,0,3.55,3,13,8,4,3,1,1,1,1,0,,2.0,2.0,-0.354,2.48,-0.37%,4.36,-2.8
Robby Scott,1.2,1,0,0,0,1,0,3.46,6,26,18,11,3,4,3,2,2,0,,3.0,2.0,0.015,1.3,0.02%,2.28,0.7
Heath Hembree,1.1,1,0,0,0,2,0,3.64,4,13,10,3,5,2,0,2,2,0,,1.0,0.0,0.077,0.85,0.08%,1.5,0.8
Craig Kimbrel,1.0,1,0,0,0,2,0,1.24,3,15,10,3,4,3,1,0,0,0,,0.0,0.0,0.148,2.27,0.16%,4.0,0.6
"Matt Barnes, W (6-2)",1.0,1,0,0,0,0,0,3.06,4,19,12,8,1,3,0,4,1,0,,0.0,0.0,0.148,2.83,0.16%,4.97,0.6
Team Totals,10.0,14,8,6,5,11,1,5.4,47,222,148,80,30,38,10,21,12,0,34.0,6.0,4.0,-0.266,1.58,-0.28%,2.78,-2.5
