Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CFX",,KCR,Whit Merrifield,Eduardo Rodriguez,-3%,47%,Single to LF (Line Drive)
t1,0-0,0,1--,"5,(1-2) CB1CFS",O,KCR,Jorge Bonifacio,Eduardo Rodriguez,3%,50%,Strikeout Swinging
t1,0-0,1,1--,"3,(0-2) 1CSX",O,KCR,Lorenzo Cain,Eduardo Rodriguez,3%,53%,Foul Popfly: 1B (1B into Foul Terr.)
t1,0-0,2,1--,"3,(1-1) BFX",,KCR,Eric Hosmer,Eduardo Rodriguez,-2%,51%,Single to CF (Line Drive to Deep LF-CF); Merrifield to 2B
t1,0-0,2,12-,"8,(2-2) *BFSBFFFX",O,KCR,Salvador Perez,Eduardo Rodriguez,4%,55%,Flyball: CF
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Royals 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Royals 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Royals 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Trevor Cahill facing 1-2-3"
b1,0-0,0,---,"7,(3-2) CBBCFBS",O,BOS,Mookie Betts,Trevor Cahill,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"9,(3-2) BFBBCFFFX",,BOS,Eduardo Nunez,Trevor Cahill,2%,55%,Single to 2B (Ground Ball to SS-2B)
b1,0-0,1,1--,"2,(1-0) B>X",O,BOS,Andrew Benintendi,Trevor Cahill,-2%,53%,Groundout: 2B-1B; Nunez to 2B
b1,0-0,2,-2-,"6,(3-2) CBBS*BS",O,BOS,Hanley Ramirez,Trevor Cahill,-3%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Royals 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Royals 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Royals 0, Red Sox 0."
"Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8","Top of the 2nd, Royals Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 6-7-8"
t2,0-0,0,---,"4,(1-2) CFBX",O,KCR,Mike Moustakas,Eduardo Rodriguez,2%,52%,Groundout: 2B-1B (2B-1B)
t2,0-0,1,---,"6,(3-2) BBBCSB",,KCR,Brandon Moss,Eduardo Rodriguez,-3%,50%,Walk
t2,0-0,1,1--,"3,(0-2) CCS",O,KCR,Alcides Escobar,Eduardo Rodriguez,3%,53%,Strikeout Swinging
t2,0-0,2,1--,"7,(3-2) BBCS*B>F>B",,KCR,Alex Gordon,Eduardo Rodriguez,-2%,51%,Walk; Moss to 2B
t2,0-0,2,12-,"5,(0-2) CFFFX",,KCR,Whit Merrifield,Eduardo Rodriguez,-3%,48%,Single to LF (Line Drive to LF-CF); Moss to 3B; Gordon to 2B
t2,0-0,2,123,"8,(2-2) FSFF*BFBS",O,KCR,Jorge Bonifacio,Eduardo Rodriguez,8%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 3 LOB. Royals 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Royals 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Royals 0, Red Sox 0."
