Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Hanser Alberto 3B,4.0,2.0,1.0,1.0,0.0,0.0,4.0,0.305,0.329,0.422,0.751,16.0,11.0,0.127,1.61,0.182,-0.056,0%,0.0,0.8,1.0,1.0,
Austin Hays CF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.309,0.373,0.574,0.947,14.0,9.0,0.001,1.68,0.126,-0.125,0%,0.0,0.7,1.0,0.0,2B
Trey Mancini LF,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.291,0.364,0.535,0.899,26.0,17.0,0.037,1.37,0.082,-0.044,0%,0.0,-0.2,3.0,0.0,
Renato Núñez 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.244,0.311,0.46,0.771,15.0,11.0,-0.169,1.69,0.0,-0.169,0%,0.0,-1.2,5.0,0.0,
Jonathan Villar 2B,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.274,0.339,0.453,0.792,20.0,14.0,0.187,1.54,0.244,-0.057,0%,0.0,0.5,3.0,5.0,
Mark Trumbo DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.172,0.226,0.276,0.502,20.0,13.0,-0.183,1.64,0.0,-0.183,0%,0.0,-1.1,,,
Stevie Wilkerson RF,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.225,0.286,0.383,0.669,23.0,10.0,0.004,1.26,0.081,-0.077,0%,0.0,0.3,1.0,0.0,
Austin Wynns C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.214,0.247,0.271,0.518,14.0,10.0,-0.166,1.63,0.0,-0.166,0%,0.0,-1.2,9.0,0.0,
Richie Martin SS,4.0,1.0,2.0,0.0,0.0,2.0,4.0,0.208,0.26,0.322,0.581,16.0,9.0,-0.017,1.25,0.065,-0.083,0%,0.0,0.3,1.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chandler Shepherd P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Shawn Armstrong P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Evan Phillips P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Paul Fry P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mychal Givens P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dillon Tate P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,6.0,4.0,2.0,13.0,36.0,0.176,0.222,0.206,0.428,164.0,104.0,-0.179,1.52,0.78,-0.96,0.00%,0.0,-1.3,24.0,8.0,
