Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Craig Gentry RF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,14.0,8.0,-0.083,1.05,0.0,-0.083%,-0.06%,1.32,-0.8,1.0,0.0,
Seth Smith PH-RF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.357,0.357,0.714,1.071,5.0,3.0,-0.015,0.55,0.0,-0.015%,-0.01%,0.69,-0.3,0.0,0.0,
Adam Jones CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.261,0.346,0.478,0.824,18.0,12.0,0.01,0.64,0.054,-0.044%,0.01%,0.81,-0.1,3.0,0.0,2B
Manny Machado 3B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.2,0.333,0.4,0.733,20.0,11.0,-0.053,0.68,0.012,-0.065%,-0.04%,0.85,-0.5,0.0,1.0,
Mark Trumbo DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.217,0.25,0.391,0.641,13.0,8.0,-0.096,0.84,0.0,-0.096%,-0.07%,1.06,-1.1,,,
Chris Davis 1B,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.333,0.417,0.524,0.94,17.0,11.0,0.015,0.79,0.06,-0.045%,0.01%,0.99,0.2,7.0,0.0,
Welington Castillo C,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.353,0.389,0.412,0.801,6.0,3.0,0.144,1.17,0.158,-0.014%,0.11%,1.47,1.1,5.0,2.0,
Ryan Flaherty PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.001,0.03,0.0,-0.001%,-0.00%,0.04,-0.3,,,
Trey Mancini LF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.167,0.167,0.25,0.417,16.0,11.0,-0.046,1.37,0.085,-0.131%,-0.03%,1.71,-0.3,2.0,0.0,2B
Jonathan Schoop 2B,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.105,0.19,0.105,0.296,13.0,10.0,-0.126,1.76,0.0,-0.126%,-0.10%,2.2,-1.0,2.0,1.0,
J.J. Hardy SS,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.105,0.15,0.105,0.255,7.0,5.0,-0.124,1.4,0.0,-0.124%,-0.09%,1.75,-1.0,4.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Dylan Bundy P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darren O'Day P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Oliver Drake P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,1.0,5.0,1.0,2.0,9.0,34.0,0.156,0.206,0.219,0.425,130.0,83.0,-0.375,1.0,0.369,-0.744%,-0.28%,1.25,-4.0,24.0,7.0,
