Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"5,(2-2) CBSBC",O,BAL,Craig Gentry,Drew Pomeranz,2%,52%,Strikeout Looking
t1,0-0,1,---,"6,(2-2) BFBFFX",O,BAL,Adam Jones,Drew Pomeranz,2%,54%,Groundout: 2B-1B (SS-2B)
t1,0-0,2,---,"5,(3-1) CBBBB",,BAL,Manny Machado,Drew Pomeranz,-1%,53%,Walk
t1,0-0,2,1--,"6,(3-2) BSSBB>S",O,BAL,Mark Trumbo,Drew Pomeranz,2%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3"
b1,0-0,0,---,"5,(2-2) FBBFX",O,BOS,Dustin Pedroia,Dylan Bundy,-2%,53%,Foul Popfly: 1B (1B into Foul Terr.)
b1,0-0,1,---,"2,(1-0) BX",,BOS,Andrew Benintendi,Dylan Bundy,2%,55%,Single to 2B (Ground Ball)
b1,0-0,1,1--,"4,(1-2) CC1BX",OO,BOS,Mookie Betts,Dylan Bundy,-5%,50%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Orioles 0, Red Sox 0."
"Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 5-6-7"
