Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Kole Calhoun RF,4.0,3.0,2.0,0.0,1.0,1.0,5.0,0.232,0.317,0.473,0.79,18.0,11.0,0.052,0.5,0.068,-0.016%,0.00%,0.01,0.8,3.0,0.0,
Mike Trout CF,3.0,2.0,1.0,3.0,0.0,1.0,4.0,0.299,0.44,0.673,1.112,9.0,7.0,0.085,0.82,0.13,-0.045%,0.00%,0.02,2.0,1.0,0.0,"HR,HBP"
Brian Goodwin PH-CF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.285,0.339,0.485,0.824,3.0,2.0,0.0,0.01,0.0,0.000%,0%,0.0,-0.1,0.0,0.0,
Shohei Ohtani DH,5.0,2.0,2.0,2.0,0.0,2.0,5.0,0.285,0.349,0.505,0.855,22.0,15.0,0.073,0.39,0.089,-0.017%,0.00%,0.01,1.7,,,2B
Justin Upton LF,4.0,1.0,1.0,4.0,0.0,0.0,5.0,0.212,0.299,0.409,0.708,16.0,9.0,0.126,0.48,0.153,-0.027%,0.00%,0.01,0.8,3.0,0.0,"HR,SF"
Matt Thaiss 1B,3.0,1.0,1.0,0.0,2.0,0.0,5.0,0.206,0.296,0.476,0.772,16.0,6.0,-0.021,0.23,0.006,-0.026%,0%,0.0,0.3,10.0,0.0,
David Fletcher 3B,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.28,0.34,0.389,0.729,21.0,16.0,-0.024,0.22,0.004,-0.028%,0%,0.01,1.6,0.0,1.0,2B
Luis Rengifo 2B,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.235,0.32,0.354,0.674,24.0,18.0,0.001,0.42,0.037,-0.036%,0%,0.01,-0.7,2.0,5.0,
Kevan Smith C,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.246,0.331,0.369,0.7,19.0,12.0,-0.004,0.41,0.023,-0.027%,0%,0.01,-0.1,8.0,0.0,HBP
Wilfredo Tovar SS,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.196,0.268,0.275,0.542,16.0,10.0,0.005,0.29,0.024,-0.019%,0%,0.01,0.3,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Andrew Heaney P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Taylor Cole P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adalberto Mejia P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ty Buttrey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
JC Ramirez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hansel Robles P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,12.0,11.0,10.0,3.0,6.0,43.0,0.297,0.372,0.514,0.886,164.0,106.0,0.293,0.4,0.534,-0.241%,0.00%,0.01,6.7,27.0,8.0,
