Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,2.0,1.0,1.0,0.0,5.0,0.283,0.391,0.494,0.884,25.0,15.0,0.109,1.2,0.195,-0.086%,0.03%,0.45,1.7,3.0,0.0,2B
Xander Bogaerts SS,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.304,0.382,0.555,0.937,20.0,15.0,-0.144,1.2,0.024,-0.168%,-0.03%,0.44,-1.6,0.0,2.0,
J.D. Martinez DH,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.309,0.383,0.566,0.949,21.0,12.0,0.025,0.75,0.055,-0.030%,0.01%,0.28,-0.4,,,HBP
Sam Travis LF,4.0,1.0,1.0,2.0,0.0,1.0,5.0,0.253,0.298,0.46,0.758,12.0,9.0,-0.09,1.06,0.001,-0.091%,-0.02%,0.4,-0.1,4.0,0.0,"HR,SF"
Christian Vazquez 1B,5.0,1.0,1.0,0.0,0.0,3.0,5.0,0.284,0.324,0.489,0.812,21.0,15.0,-0.107,0.66,0.002,-0.108%,-0.02%,0.25,-0.5,7.0,1.0,2B
Michael Chavis 3B,5.0,0.0,0.0,1.0,0.0,3.0,5.0,0.255,0.322,0.446,0.768,19.0,14.0,-0.071,0.53,0.0,-0.071%,-0.02%,0.2,-0.7,1.0,2.0,
Brock Holt 2B,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.32,0.39,0.425,0.815,16.0,9.0,0.025,0.45,0.047,-0.022%,0.01%,0.17,0.7,1.0,2.0,"3B,2B"
Sandy Leon C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.197,0.255,0.321,0.576,11.0,9.0,-0.041,0.61,0.016,-0.057%,-0.01%,0.23,-0.9,6.0,0.0,
Jackie Bradley Jr. CF,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.22,0.316,0.383,0.7,18.0,8.0,0.084,0.71,0.085,-0.002%,0.02%,0.26,0.5,4.0,0.0,HBP
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Weber P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,4.0,9.0,4.0,3.0,8.0,42.0,0.25,0.333,0.472,0.806,163.0,106.0,-0.21,0.81,0.425,-0.635%,-0.04%,0.3,-1.3,27.0,8.0,
