0,1,2
1.0,Mookie Betts,RF
2.0,Xander Bogaerts,SS
3.0,J.D. Martinez,DH
4.0,Sam Travis,LF
5.0,Christian Vazquez,1B
6.0,Michael Chavis,3B
7.0,Brock Holt,2B
8.0,Sandy Leon,C
9.0,Jackie Bradley Jr.,CF
,Rick Porcello,P
