Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Chris Sale,7.0,3,0,0,1,7,0,0.0,24,104,69,42,13,14,6,10,5,0,77.0,,,0.463,0.98,0.26%,0.91,3.9
Matt Barnes,1.0,0,0,0,0,1,0,0.0,3,11,6,2,2,2,1,1,0,0,,0.0,0.0,0.113,1.44,0.06%,1.34,0.6
Craig Kimbrel,1.0,0,0,0,0,0,0,0.0,4,15,9,5,2,2,4,0,0,0,,0.0,0.0,0.148,2.83,0.08%,2.62,0.6
Heath Hembree,0.2,1,0,0,0,0,0,0.0,3,21,14,10,2,2,1,2,1,0,,0.0,0.0,0.079,2.46,0.04%,2.28,0.3
Robby Scott,0.1,0,0,0,0,1,0,0.0,1,6,4,2,1,1,0,0,0,0,,1.0,0.0,0.069,2.4,0.04%,2.23,0.3
"Joe Kelly, W (1-0)",2.0,1,0,0,0,0,0,0.0,7,27,17,12,2,3,4,3,1,0,,0.0,0.0,0.296,1.96,0.17%,1.82,1.1
Team Totals,12.0,5,0,0,1,9,0,0.0,42,184,119,73,22,24,16,16,7,0,77.0,1.0,0.0,1.168,1.49,0.65%,1.39,6.7
