Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Jameson Taillon,7.0,5,0,0,3,6,0,0.0,26,95,59,38,7,14,10,7,5,0,70.0,,,0.463,1.32,0.26%,1.22,3.9
Daniel Hudson,1.0,0,0,0,0,0,0,0.0,3,14,8,6,2,0,0,3,1,0,,0.0,0.0,0.113,1.44,0.06%,1.34,0.6
Felipe Vazquez,1.0,0,0,0,0,1,0,0.0,3,12,8,5,2,1,0,2,1,0,,0.0,0.0,0.148,1.89,0.08%,1.75,0.6
Tony Watson,1.0,2,0,0,1,1,0,0.0,6,16,12,6,4,2,2,2,2,0,,0.0,0.0,0.148,3.49,0.08%,3.24,0.6
Juan Nicasio,1.0,0,0,0,0,2,0,0.0,3,13,10,3,2,5,1,0,0,0,,0.0,0.0,0.148,1.89,0.08%,1.75,0.6
"Antonio Bastardo, L (0-1)",0.1,1,3,3,2,0,1,81.0,4,19,9,5,2,2,0,2,0,0,,0.0,0.0,-0.352,2.92,-0.20%,2.71,-2.7
Team Totals,11.1,8,3,3,6,10,1,2.38,45,169,106,63,19,24,13,16,9,0,70.0,0.0,0.0,0.668,1.85,0.37%,1.71,3.4
