Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Whit Merrifield 2B,4.0,1.0,0.0,0.0,1.0,2.0,5.0,0.252,0.328,0.378,0.707,27.0,15.0,-0.095,1.17,0.035,-0.130%,-0.02%,0.5,-0.6,1.0,2.0,
Jorge Soler RF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.315,0.436,0.517,0.953,9.0,5.0,0.059,1.19,0.136,-0.077%,0.01%,0.51,1.2,3.0,0.0,2·2B
Mike Moustakas 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.298,0.331,0.562,0.893,19.0,12.0,-0.075,1.11,0.037,-0.111%,-0.02%,0.47,-0.3,1.0,3.0,
Salvador Perez DH,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.286,0.311,0.405,0.716,12.0,8.0,-0.107,0.96,0.0,-0.107%,-0.03%,0.41,-1.4,,,SF
Cheslor Cuthbert 1B,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.221,0.306,0.349,0.655,14.0,8.0,0.139,0.98,0.16,-0.022%,0.04%,0.41,1.5,8.0,0.0,HR
Jon Jay LF,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.266,0.347,0.303,0.65,10.0,8.0,-0.155,1.35,0.055,-0.210%,-0.04%,0.58,-2.0,1.0,0.0,"HBP,2·GDP"
Alcides Escobar SS,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.226,0.288,0.349,0.637,19.0,13.0,-0.084,1.09,0.02,-0.104%,-0.02%,0.47,-0.3,1.0,2.0,
Alex Gordon CF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.274,0.328,0.371,0.699,12.0,9.0,-0.008,1.56,0.088,-0.095%,-0.00%,0.66,-0.0,2.0,0.0,
Drew Butera C,3.0,0.0,1.0,2.0,0.0,1.0,3.0,0.185,0.286,0.259,0.545,9.0,7.0,0.087,1.66,0.169,-0.082%,0.02%,0.71,1.2,7.0,0.0,2B
Lucas Duda PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.214,0.287,0.316,0.603,8.0,5.0,-0.055,2.18,0.0,-0.055%,-0.01%,0.93,-0.2,,,
,,,,,,,,,,,,,,,,,,,,,,,
Danny Duffy P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Brad Keller P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,33.0,4.0,10.0,4.0,2.0,10.0,37.0,0.303,0.351,0.485,0.836,139.0,90.0,-0.294,1.24,0.7,-0.993%,-0.07%,0.53,-0.8,24.0,9.0,
