Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Danny Duffy, L (0-4)",6.2,10,5,5,1,6,4,5.63,29,111,73,40,15,18,6,16,4,0,39.0,,,-0.245,0.97,-0.06%,0.42,-1.4
Brad Keller,1.1,0,0,0,0,0,0,3.09,4,16,9,6,3,0,4,0,0,0,,0.0,0.0,0.04,0.39,0.01%,0.16,0.6
Team Totals,8.0,10,5,5,1,6,4,5.62,33,127,82,46,18,18,10,16,4,0,39.0,0.0,0.0,-0.205,0.91,-0.05%,0.39,-0.7
