Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"5,(1-2) FFBFX",,DET,Ian Kinsler,Drew Pomeranz,3%,53%,Single to LF (Line Drive to LF Line)
t1,0-0,0,1--,"3,(2-0) BB>X",RR,DET,Nick Castellanos,Drew Pomeranz,14%,68%,Home Run (Fly Ball to Deep LF-CF); Kinsler Scores
t1,2-0,0,---,"6,(3-2) BSBFBB",,DET,Miguel Cabrera,Drew Pomeranz,3%,70%,Walk
t1,2-0,0,1--,"2,(0-1) CX",OO,DET,Victor Martinez,Drew Pomeranz,-6%,65%,Ground Ball Double Play: P-2B-1B (P's Right)
t1,2-0,2,---,"8,(3-2) CBBCBFFX",,DET,J.D. Martinez,Drew Pomeranz,1%,66%,Single to LF (Line Drive)
t1,2-0,2,1--,"4,(1-2) CCBB",,DET,Justin Upton,Drew Pomeranz,1%,66%,Wild Pitch; Martinez to 2B
t1,2-0,2,-2-,"5,(2-2) CCBB.X",R,DET,Justin Upton,Drew Pomeranz,7%,74%,Single to RF (Line Drive); Martinez Scores
t1,3-0,2,1--,"1,(0-0) 1X",O,DET,Mikie Mahtook,Drew Pomeranz,-2%,72%,Flyball: CF (Deep CF-RF)
,,,,,,,,,"3 runs, 4 hits, 0 errors, 1 LOB. Tigers 3, Red Sox 0.","3 runs, 4 hits, 0 errors, 1 LOB. Tigers 3, Red Sox 0.","3 runs, 4 hits, 0 errors, 1 LOB. Tigers 3, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Tigers' Daniel Norris facing 1-2-3"
b1,0-3,0,---,"4,(2-1) CBBX",O,BOS,Mookie Betts,Daniel Norris,2%,74%,Lineout: LF (Deep LF)
b1,0-3,1,---,"2,(0-1) CX",,BOS,Dustin Pedroia,Daniel Norris,-4%,71%,Double to LF (Line Drive to Deep LF-CF)
