Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.229,0.287,0.38,0.667,15.0,9.0,-0.05,0.57,0.006,-0.056%,-0.05%,0.86,-0.7,4.0,1.0,HBP
Alex Verdugo LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.288,0.347,0.459,0.806,19.0,14.0,-0.049,0.45,0.0,-0.049%,-0.04%,0.69,-0.8,1.0,0.0,
J.D. Martinez DH,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.311,0.376,0.553,0.929,21.0,10.0,-0.008,0.58,0.033,-0.041%,-0.01%,0.89,0.5,,,
Rafael Devers 3B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.272,0.337,0.553,0.89,9.0,7.0,-0.007,0.9,0.091,-0.098%,-0.01%,1.37,0.5,2.0,3.0,"3B,CS"
Hunter Renfroe RF,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.255,0.31,0.427,0.737,19.0,9.0,0.014,0.67,0.051,-0.037%,0.01%,1.01,0.1,0.0,0.0,HBP
Christian Vazquez C,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.26,0.303,0.357,0.66,20.0,14.0,0.027,1.12,0.103,-0.076%,0.02%,1.7,0.5,8.0,1.0,SB
Christian Arroyo 2B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.266,0.333,0.431,0.765,22.0,15.0,-0.111,0.86,0.0,-0.111%,-0.10%,1.3,-1.7,1.0,2.0,
Bobby Dalbec 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.195,0.247,0.391,0.638,19.0,12.0,-0.059,0.74,0.022,-0.081%,-0.05%,1.13,-0.4,10.0,1.0,3B
Marwin Gonzalez SS,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.189,0.274,0.291,0.566,10.0,9.0,-0.056,0.63,0.0,-0.056%,-0.05%,0.96,-1.0,0.0,2.0,
Danny Santana PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.114,0.204,0.295,0.5,4.0,3.0,-0.001,0.02,0.0,-0.001%,-0.00%,0.03,-0.1,,,
,,,,,,,,,,,,,,,,,,,,,,,
Nick Pivetta P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Brandon Brennan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,2.0,5.0,2.0,3.0,13.0,36.0,0.161,0.278,0.29,0.568,158.0,102.0,-0.3,0.72,0.306,-0.606%,-0.27%,1.09,-3.1,27.0,12.0,
