Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi LF,4.0,1.0,0.0,0.0,1.0,3.0,5.0,0.276,0.363,0.448,0.811,27.0,17.0,-0.04,0.42,0.009,-0.050%,-0.03%,0.46,-0.8,2.0,0.0,
Mookie Betts CF,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.289,0.41,0.497,0.906,22.0,14.0,0.053,0.41,0.088,-0.034%,0.03%,0.46,1.3,5.0,0.0,2B
J.D. Martinez RF,4.0,3.0,2.0,3.0,1.0,0.0,5.0,0.313,0.393,0.507,0.9,17.0,12.0,0.07,0.36,0.103,-0.033%,0.05%,0.4,2.8,1.0,0.0,2·HR
Xander Bogaerts SS,1.0,3.0,1.0,0.0,4.0,0.0,5.0,0.262,0.358,0.47,0.828,24.0,7.0,0.048,0.3,0.048,0.000%,0.03%,0.32,1.6,1.0,4.0,
Rafael Devers 3B,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.336,0.408,0.456,0.865,19.0,13.0,0.105,0.61,0.123,-0.018%,0.07%,0.67,1.4,1.0,0.0,2B
Michael Chavis 2B,5.0,0.0,3.0,5.0,0.0,1.0,5.0,0.282,0.407,0.563,0.97,18.0,12.0,0.175,0.77,0.205,-0.030%,0.11%,0.85,2.6,1.0,2.0,GDP
Christian Vazquez C,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.278,0.336,0.485,0.821,19.0,10.0,-0.001,0.43,0.04,-0.041%,-0.00%,0.47,0.4,7.0,1.0,"2B,CS"
Steve Pearce 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.117,0.185,0.15,0.335,23.0,13.0,-0.047,0.38,0.0,-0.047%,-0.03%,0.41,-2.0,8.0,1.0,GDP
Eduardo Nunez DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.19,0.2,0.254,0.454,20.0,14.0,-0.033,0.33,0.0,-0.033%,-0.02%,0.36,-1.0,,,
,,,,,,,,,,,,,,,,,,,,,,,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh A. Smith P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,34.0,11.0,12.0,9.0,8.0,7.0,42.0,0.353,0.476,0.618,1.094,189.0,112.0,0.33,0.45,0.616,-0.286%,0.22%,0.5,6.3,27.0,8.0,
