Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Hector Velazquez facing 1-2-3"
t1,0-0,0,---,"5,(3-1) BBCBB",,SEA,Mitch Haniger,Hector Velazquez,-3%,47%,Walk
t1,0-0,0,1--,"3,(1-1) BCX",,SEA,J.P. Crawford,Hector Velazquez,-9%,37%,Double to LF (Fly Ball to Deep LF); Haniger to 3B
t1,0-0,0,-23,"4,(2-1) *BS*BX",RO,SEA,Edwin Encarnacion,Hector Velazquez,2%,40%,Flyball: LF/Sacrifice Fly (Deep LF-CF); Haniger Scores
t1,1-0,1,-2-,"4,(1-2) CCBX",O,SEA,Daniel Vogelbach,Hector Velazquez,3%,43%,Lineout: 2B (Deep 2B-1B)
t1,1-0,2,-2-,"2,(0-1) CX",O,SEA,Domingo Santana,Hector Velazquez,3%,46%,Groundout: SS-1B
,,,,,,,,,"1 run, 1 hit, 0 errors, 1 LOB. Mariners 1, Red Sox 0.","1 run, 1 hit, 0 errors, 1 LOB. Mariners 1, Red Sox 0.","1 run, 1 hit, 0 errors, 1 LOB. Mariners 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Marco Gonzales facing 1-2-3"
b1,0-1,0,---,"8,(3-2) BFBSBFFS",O,BOS,Andrew Benintendi,Marco Gonzales,-2%,43%,Strikeout Swinging
b1,0-1,1,---,"9,(2-2) CBCFFBFFX",O,BOS,Mookie Betts,Marco Gonzales,-2%,42%,Groundout: SS-1B
