Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Delino DeShields CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.218,0.315,0.29,0.605,15.0,11.0,-0.151,1.22,0.0,-0.151%,-0.00%,0.01,-1.3,3.0,0.0,
Elvis Andrus SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.248,0.315,0.357,0.671,15.0,11.0,-0.103,0.94,0.0,-0.103%,-0.00%,0.01,-0.9,1.0,2.0,
Nomar Mazara RF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.27,0.333,0.454,0.787,15.0,9.0,0.02,1.04,0.079,-0.060%,0%,0.01,0.0,1.0,0.0,
Adrian Beltre DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.294,0.357,0.411,0.768,16.0,12.0,-0.075,1.25,0.03,-0.105%,0%,0.01,-0.5,,,
Rougned Odor 2B,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.236,0.313,0.366,0.678,15.0,10.0,-0.089,1.2,0.018,-0.107%,-0.00%,0.01,-0.7,1.0,3.0,
Jurickson Profar 1B,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.247,0.328,0.441,0.77,18.0,9.0,-0.001,0.97,0.052,-0.053%,0%,0.01,0.0,9.0,0.0,
Isiah Kiner-Falefa 3B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.251,0.324,0.348,0.672,22.0,15.0,-0.101,1.19,0.013,-0.114%,-0.00%,0.01,-1.0,0.0,2.0,
Robinson Chirinos C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.204,0.311,0.421,0.732,21.0,11.0,0.143,0.84,0.168,-0.025%,0.00%,0.01,0.9,6.0,0.0,3B
Ryan Rua LF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.189,0.223,0.34,0.563,6.0,6.0,-0.07,1.44,0.0,-0.070%,-0.00%,0.01,-0.6,2.0,0.0,
Joey Gallo PH-LF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.187,0.293,0.443,0.736,10.0,7.0,-0.072,0.99,0.0,-0.072%,0%,0.01,-0.6,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Mike Minor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cory Gearrin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jesse Chavez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,0.0,5.0,0.0,3.0,9.0,36.0,0.152,0.222,0.212,0.434,153.0,101.0,-0.499,1.1,0.36,-0.860%,-0.00%,0.01,-4.8,24.0,7.0,
