0,1,2
1.0,Mookie Betts,CF
2.0,Andrew Benintendi,LF
3.0,J.D. Martinez,RF
4.0,Steve Pearce,DH
5.0,Xander Bogaerts,SS
6.0,Mitch Moreland,1B
7.0,Eduardo Nunez,2B
8.0,Rafael Devers,3B
9.0,Sandy Leon,C
,Eduardo Rodriguez,P
