Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Mike Minor, L (6-5)",5.1,6,2,2,0,4,1,4.56,22,93,61,38,9,14,5,13,7,0,52.0,,,-0.002,0.63,0.00%,0.01,0.6
Cory Gearrin,1.2,0,0,0,0,1,0,3.98,5,22,15,10,3,2,3,1,0,0,,1.0,0.0,0.058,0.45,0.00%,0.0,1.1
Jesse Chavez,1.0,3,3,3,0,1,1,3.69,6,24,16,10,4,2,3,2,0,0,,0.0,0.0,-0.056,0.19,0.00%,0.0,-2.5
Team Totals,8.0,9,5,5,0,6,2,5.62,33,139,92,58,16,18,11,16,7,0,52.0,1.0,0.0,0.0,0.52,0.00%,0.01,-0.7
