Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"5,(2-2) BSBCX",O,ATL,Ozzie Albies,Drew Pomeranz,2%,52%,Groundout: SS-1B
t1,0-0,1,---,"5,(1-2) BFFFX",O,ATL,Ronald Acuna Jr.,Drew Pomeranz,2%,54%,Groundout: 3B-1B
t1,0-0,2,---,"5,(1-2) BSFFX",,ATL,Freddie Freeman,Drew Pomeranz,-1%,53%,Single to LF (Line Drive to LF Line)
t1,0-0,2,1--,"1,(0-0) X",,ATL,Nick Markakis,Drew Pomeranz,-4%,49%,Double to LF (Line Drive to Deep LF); Freeman to 3B
t1,0-0,2,-23,"7,(3-2) BBCFBFC",O,ATL,Kurt Suzuki,Drew Pomeranz,6%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Braves 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Braves 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Braves 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Sean Newcomb facing 1-2-3"
b1,0-0,0,---,"5,(1-2) BFSFC",O,BOS,Mookie Betts,Sean Newcomb,-2%,53%,Strikeout Looking
b1,0-0,1,---,"4,(2-1) CBBX",,BOS,Andrew Benintendi,Sean Newcomb,2%,55%,Single to SS (Ground Ball to SS-3B Hole)
b1,0-0,1,1--,"4,(3-0) BB*BB",,BOS,J.D. Martinez,Sean Newcomb,3%,59%,Walk; Benintendi to 2B
b1,0-0,1,12-,"5,(0-2) FFFFS",O,BOS,Mitch Moreland,Sean Newcomb,-4%,54%,Strikeout Swinging
b1,0-0,2,12-,"6,(3-2) B*BCBC*B",,BOS,Xander Bogaerts,Sean Newcomb,3%,57%,Walk; Benintendi to 3B; Martinez to 2B
b1,0-0,2,123,"2,(1-0) BX",O,BOS,Dustin Pedroia,Sean Newcomb,-7%,50%,Flyball: RF (Short CF-RF)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 3 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Braves 0, Red Sox 0."
"Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8","Top of the 2nd, Braves Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 6-7-8"
t2,0-0,0,---,"6,(3-2) BBCBCB",,ATL,Ender Inciarte,Drew Pomeranz,-4%,46%,Walk
t2,0-0,0,1--,"4,(0-2) CF11FS",O,ATL,Tyler Flowers,Drew Pomeranz,4%,50%,Strikeout Swinging
t2,0-0,1,1--,"1,(0-0) X",O,ATL,Johan Camargo,Drew Pomeranz,3%,53%,Foul Popfly: C (Behind Home)
t2,0-0,2,1--,"3,(2-0) BBX",RR,ATL,Dansby Swanson,Drew Pomeranz,-19%,34%,Home Run (Fly Ball to Deep LF-CF); Inciarte Scores
t2,2-0,2,---,"3,(0-2) FFX",O,ATL,Ozzie Albies,Drew Pomeranz,1%,35%,Lineout: RF (Deep RF)
,,,,,,,,,"2 runs, 1 hit, 0 errors, 0 LOB. Braves 2, Red Sox 0.","2 runs, 1 hit, 0 errors, 0 LOB. Braves 2, Red Sox 0.","2 runs, 1 hit, 0 errors, 0 LOB. Braves 2, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Braves' Sean Newcomb facing 7-8-9"
b2,0-2,0,---,"5,(2-2) BBFFX",,BOS,Eduardo Nunez,Sean Newcomb,4%,39%,Single to 3B (Ground Ball)
b2,0-2,0,1--,"7,(3-2) BCB1FBFB",,BOS,Blake Swihart,Sean Newcomb,6%,45%,Walk; Nunez to 2B
b2,0-2,0,12-,"5,(2-2) CB*BCX",O,BOS,Christian Vazquez,Sean Newcomb,-3%,42%,Groundout: 3B-2B/Forceout at 2B; Nunez to 3B
b2,0-2,1,1-3,"5,(2-2) BBCFX",O,BOS,Mookie Betts,Sean Newcomb,-7%,34%,Popfly: 3B (Weak 3B)
