Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Sean Newcomb,3.0,6,3,3,4,4,0,2.75,19,88,48,29,6,13,7,4,2,0,35.0,,,-0.156,1.56,-0.12%,2.05,-1.4
Jesse Biddle,1.0,1,1,1,0,0,1,3.6,4,17,12,8,1,3,2,2,1,0,,0.0,0.0,-0.049,0.94,-0.04%,1.23,-0.5
"Peter Moylan, H (1)",1.1,1,1,1,0,2,0,3.06,5,25,17,9,1,7,2,1,0,0,,0.0,0.0,0.073,1.14,0.06%,1.49,0.5
"Sam Freeman, BS (1), L (1-2)",0.2,1,1,1,1,0,0,3.48,5,18,8,4,2,2,0,3,2,0,,1.0,1.0,-0.283,2.16,-0.22%,2.83,-1.4
Dan Winkler,1.0,1,2,0,1,1,0,0.84,6,26,14,8,3,3,2,2,1,0,,0.0,0.0,-0.14,0.93,-0.11%,1.22,-1.5
Lucas Sims,1.0,0,0,0,0,0,0,9.0,3,15,10,6,2,2,3,0,0,0,,0.0,0.0,0.007,0.1,0.01%,0.13,0.5
Team Totals,8.0,10,8,6,6,7,1,6.75,42,189,109,64,15,30,16,12,6,0,35.0,1.0,1.0,-0.548,1.35,-0.43%,1.77,-3.8
