Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,2.0,1.0,0.0,1.0,1.0,5.0,0.359,0.437,0.75,1.187,22.0,12.0,-0.087,1.34,0.061,-0.148%,-0.06%,1.43,-1.0,4.0,0.0,
Andrew Benintendi CF-LF,4.0,2.0,3.0,3.0,0.0,0.0,5.0,0.283,0.37,0.489,0.86,19.0,8.0,0.307,1.44,0.36,-0.053%,0.20%,1.53,3.1,1.0,0.0,"HR,3B,HBP"
J.D. Martinez LF,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.32,0.377,0.639,1.016,25.0,14.0,-0.097,1.4,0.035,-0.132%,-0.06%,1.5,-0.9,1.0,0.0,
Jackie Bradley Jr. CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.269,0.277,0.545,,,,,,,,,,0.0,0.0,
Mitch Moreland 1B,5.0,1.0,2.0,2.0,0.0,1.0,5.0,0.321,0.394,0.652,1.045,30.0,21.0,0.321,1.31,0.39,-0.068%,0.21%,1.4,1.6,11.0,0.0,"3B,2B"
Xander Bogaerts SS,3.0,1.0,1.0,1.0,2.0,0.0,5.0,0.286,0.336,0.529,0.864,19.0,9.0,0.094,1.05,0.111,-0.017%,0.06%,1.12,0.9,2.0,5.0,
Dustin Pedroia 2B,4.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.2,0.0,0.2,21.0,12.0,-0.13,1.47,0.027,-0.157%,-0.08%,1.56,-1.4,2.0,2.0,
Eduardo Nunez 3B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.249,0.266,0.367,0.634,17.0,11.0,-0.01,1.27,0.069,-0.079%,-0.01%,1.34,0.1,0.0,3.0,
Blake Swihart DH,3.0,0.0,1.0,1.0,1.0,2.0,4.0,0.152,0.243,0.182,0.425,25.0,15.0,0.124,1.33,0.169,-0.045%,0.08%,1.42,1.1,,,
Christian Vazquez C,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.192,0.234,0.231,0.464,11.0,7.0,0.026,1.68,0.124,-0.098%,0.02%,1.79,0.2,6.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Drew Pomeranz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,8.0,10.0,8.0,6.0,7.0,42.0,0.286,0.405,0.514,0.919,189.0,109.0,0.548,1.35,1.346,-0.797%,0.35%,1.44,3.7,27.0,12.0,
