Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Tim Anderson SS,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.234,0.255,0.353,0.608,18.0,14.0,-0.25,1.68,0.022,-0.272%,0%,0.0,-1.6,0.0,2.0,CS
Tyler Saladino DH,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.208,0.295,0.266,0.561,15.0,6.0,-0.043,0.75,0.01,-0.053%,0%,0.0,-0.4,,,
Alen Hanson PH-DH,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.235,0.274,0.338,0.612,8.0,7.0,-0.112,2.12,0.0,-0.112%,0%,0.0,-0.5,,,
José Abreu 1B,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.291,0.348,0.514,0.863,28.0,15.0,0.041,1.1,0.121,-0.080%,0%,0.0,0.4,6.0,1.0,2B
Kevan Smith C,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.276,0.302,0.359,0.66,26.0,18.0,-0.069,1.44,0.069,-0.138%,0%,0.0,-0.5,15.0,0.0,
Leury Garcia RF,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.288,0.339,0.454,0.793,19.0,10.0,-0.154,1.58,0.023,-0.177%,0%,0.0,-0.8,3.0,0.0,
Yoan Moncada 2B,4.0,0.0,2.0,0.0,1.0,0.0,5.0,0.136,0.309,0.273,0.582,23.0,11.0,0.123,1.76,0.178,-0.055%,0%,0.0,0.4,1.0,4.0,
Nicky Delmonico LF,5.0,0.0,3.0,2.0,0.0,2.0,5.0,0.375,0.412,0.625,1.037,21.0,15.0,0.208,2.65,0.428,-0.220%,0%,0.01,1.6,1.0,0.0,2B
Adam Engel CF,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.197,0.272,0.307,0.578,16.0,12.0,-0.198,2.16,0.017,-0.214%,0%,0.0,-1.6,5.0,0.0,SH
Yolmer Sanchez 3B,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.256,0.31,0.385,0.696,23.0,16.0,-0.284,1.79,0.045,-0.328%,0%,0.0,-1.1,0.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Carlos Rodon P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Jake Petricka P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Clippard P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Aaron Bummer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,2.0,9.0,2.0,4.0,12.0,45.0,0.225,0.295,0.3,0.595,197.0,124.0,-0.738,1.74,0.913,-1.649%,0.00%,0.0,-4.1,32.0,7.0,
