Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Max Kepler CF-RF,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.254,0.339,0.531,0.869,19.0,11.0,-0.018,0.72,0.034,-0.052%,-0.01%,0.33,-0.1,0.0,0.0,HBP
Ian Miller CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,
Mitch Garver PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.273,0.356,0.618,0.974,8.0,4.0,0.012,0.34,0.012,0.000%,0.00%,0.15,0.4,,,
Jorge Polanco SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.302,0.365,0.492,0.856,13.0,9.0,-0.109,0.74,0.0,-0.109%,-0.03%,0.34,-1.7,0.0,1.0,GDP
Luis Arraez SS,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.343,0.41,0.445,0.855,7.0,3.0,0.019,0.48,0.019,0.000%,0.01%,0.22,0.2,0.0,0.0,
Nelson Cruz DH,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.308,0.388,0.638,1.026,16.0,10.0,-0.067,0.51,0.008,-0.075%,-0.02%,0.23,-1.1,,,GDP
Eddie Rosario LF,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.283,0.305,0.505,0.811,14.0,8.0,0.011,0.69,0.055,-0.045%,0.00%,0.32,1.5,3.0,0.0,HR
Miguel Sano 3B,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.242,0.341,0.557,0.897,18.0,10.0,0.081,0.74,0.097,-0.016%,0.02%,0.34,0.9,1.0,1.0,
Jake Cave RF-CF-RF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.255,0.342,0.453,0.796,15.0,12.0,-0.16,1.07,0.0,-0.160%,-0.04%,0.49,-2.1,2.0,0.0,GDP
C.J. Cron 1B,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.26,0.321,0.489,0.81,16.0,9.0,0.03,0.6,0.047,-0.016%,0.01%,0.28,0.3,8.0,0.0,
Jonathan Schoop 2B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.259,0.307,0.484,0.791,19.0,11.0,-0.046,0.93,0.024,-0.071%,-0.01%,0.42,-0.8,1.0,3.0,
Willians Astudillo C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.264,0.291,0.379,0.67,17.0,10.0,-0.047,0.89,0.03,-0.077%,-0.01%,0.41,-0.9,7.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jose Berrios P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Ryne Harper P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cody Stashak P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brusdar Graterol P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,32.0,2.0,8.0,2.0,6.0,10.0,39.0,0.25,0.385,0.344,0.728,162.0,97.0,-0.294,0.73,0.326,-0.621%,-0.08%,0.33,-3.3,24.0,8.0,
