Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,5.0,2.0,4.0,5.0,0.0,0.0,5.0,0.289,0.388,0.516,0.905,8.0,6.0,0.273,0.58,0.275,-0.002%,0.03%,0.11,4.0,4.0,0.0,2·HR
Rafael Devers 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.318,0.367,0.575,0.941,12.0,10.0,-0.042,0.39,0.0,-0.042%,-0.01%,0.07,-1.3,1.0,1.0,
Xander Bogaerts SS,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.31,0.386,0.574,0.96,24.0,13.0,0.004,0.3,0.021,-0.017%,0%,0.06,-0.8,2.0,1.0,
J.D. Martinez DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.312,0.388,0.581,0.969,10.0,9.0,-0.041,0.4,0.0,-0.041%,-0.01%,0.07,-1.1,,,
Andrew Benintendi LF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.281,0.356,0.462,0.818,18.0,10.0,0.005,0.29,0.017,-0.012%,0.00%,0.06,-0.3,1.0,0.0,
Brock Holt 2B,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.323,0.395,0.449,0.844,19.0,13.0,-0.026,0.43,0.013,-0.038%,-0.00%,0.08,-0.1,2.0,4.0,
Mitch Moreland 1B,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.24,0.331,0.489,0.82,17.0,8.0,-0.018,0.38,0.013,-0.032%,-0.00%,0.07,0.5,5.0,0.0,
Christian Vazquez C,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.276,0.313,0.472,0.784,15.0,13.0,0.034,0.34,0.045,-0.011%,0.00%,0.06,1.1,10.0,0.0,2B
Jackie Bradley Jr. CF,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.22,0.318,0.409,0.727,15.0,9.0,0.016,0.4,0.03,-0.014%,0.00%,0.07,-0.7,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,33.0,6.0,9.0,6.0,4.0,7.0,37.0,0.273,0.351,0.485,0.836,138.0,91.0,0.205,0.4,0.414,-0.209%,0.02%,0.07,1.3,27.0,8.0,
