Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jose Berrios, L (11-8)",5.0,8,6,6,3,6,2,3.78,26,101,65,37,16,12,9,8,3,0,30.0,,,-0.218,0.52,-0.06%,0.24,-3.6
Ryne Harper,0.1,0,0,0,0,0,0,3.62,1,2,2,1,0,1,1,0,0,0,,2.0,0.0,0.006,0.22,0.00%,0.1,0.6
Cody Stashak,1.2,1,0,0,0,1,0,3.63,6,22,16,10,2,4,1,4,1,0,,2.0,1.0,0.003,0.11,0.00%,0.05,1.1
Brusdar Graterol,1.0,0,0,0,1,0,0,0.0,4,13,8,6,0,2,0,3,2,0,,0.0,0.0,0.004,0.08,0.00%,0.04,0.6
Team Totals,8.0,9,6,6,4,7,2,6.75,37,138,91,54,18,19,11,15,6,0,30.0,4.0,1.0,-0.205,0.4,-0.06%,0.18,-1.3
