Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Sam Gaviglio, L (2-1)",6,7,4,4,0,4,2,3.32,23,83,55,32,10,13,11,8,4,0,46.0,,,-0.217,0.91,-0.05%,0.37,-0.8
Seunghwan Oh,1,1,0,0,1,2,0,2.13,5,21,15,7,3,5,1,1,0,0,,0.0,0.0,0.026,0.58,0.01%,0.23,0.5
Ryan Tepera,1,3,2,1,0,2,0,3.33,7,26,19,10,4,5,2,3,2,0,,0.0,0.0,-0.047,0.27,-0.01%,0.11,-1.5
Team Totals,8,11,6,5,1,8,2,5.62,35,130,89,49,17,23,14,12,6,0,46.0,0.0,0.0,-0.238,0.73,-0.06%,0.3,-1.8
