0,1,2
1.0,Teoscar Hernandez,RF
2.0,Kevin Pillar,CF
3.0,Yangervis Solarte,SS
4.0,Justin Smoak,1B
5.0,Kendrys Morales,DH
6.0,Devon Travis,2B
7.0,Curtis Granderson,LF
8.0,Luke Maile,C
9.0,Gio Urshela,3B
,Sam Gaviglio,P
