Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CFBX",,TBR,Carlos Gomez,David Price,-4%,47%,Reached on E6 (throw) (Ground Ball)
t1,0-0,0,1--,"1,(0-0) X",,TBR,Matt Duffy,David Price,-5%,41%,Single to LF (Ground Ball thru SS-3B Hole); Gomez to 2B
t1,0-0,0,12-,"1,(0-0) X",O,TBR,Jake Bauers,David Price,3%,44%,Popfly: 1B (Short 1B Line); Gomez to 3B
t1,0-0,1,1-3,"6,(2-2) *BCBFFC",O,TBR,Tommy Pham,David Price,6%,50%,Strikeout Looking
t1,0-0,2,1-3,"9,(3-2) BFSFBFFB>X",O,TBR,C.J. Cron,David Price,5%,55%,Groundout: P-1B (Short 3B Line)
,,,,,,,,,"0 runs, 1 hit, 1 error, 2 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 1 error, 2 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 1 error, 2 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CCBS",O,BOS,Mookie Betts,Tyler Glasnow,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"2,(1-0) BX",,BOS,Andrew Benintendi,Tyler Glasnow,4%,57%,Double to LF (Ground Ball)
