Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carlos Gomez RF,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.215,0.309,0.348,0.657,10.0,8.0,-0.002,0.74,0.046,-0.048%,0%,0.03,0.1,1.0,0.0,HBP
Matt Duffy 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.294,0.352,0.372,0.724,10.0,8.0,-0.002,0.85,0.053,-0.056%,0%,0.03,-0.3,3.0,3.0,
Jake Bauers 1B,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.216,0.328,0.428,0.756,16.0,9.0,-0.043,0.92,0.02,-0.063%,-0.00%,0.04,-0.4,7.0,1.0,
Tommy Pham LF,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.244,0.334,0.392,0.726,20.0,11.0,-0.082,0.86,0.015,-0.097%,-0.00%,0.03,-1.0,1.0,0.0,
C.J. Cron DH,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.25,0.318,0.475,0.793,14.0,10.0,0.033,0.8,0.089,-0.056%,0.00%,0.03,1.5,,,HR
Joey Wendle 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.292,0.34,0.416,0.757,18.0,13.0,-0.106,0.83,0.0,-0.106%,-0.00%,0.03,-1.6,1.0,3.0,
Willy Adames SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.24,0.299,0.377,0.676,18.0,12.0,-0.045,0.43,0.0,-0.045%,-0.00%,0.02,-0.7,2.0,1.0,
Kevin Kiermaier CF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.179,0.246,0.295,0.541,9.0,7.0,0.04,0.42,0.059,-0.019%,0.00%,0.01,0.2,3.0,0.0,2B
Michael Perez C,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.292,0.327,0.417,0.744,8.0,7.0,-0.057,0.79,0.006,-0.063%,-0.00%,0.03,-0.6,5.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Tyler Glasnow P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Adam Kolarek P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,2.0,5.0,2.0,2.0,10.0,35.0,0.156,0.229,0.281,0.51,123.0,85.0,-0.264,0.74,0.288,-0.553%,-0.01%,0.03,-2.8,24.0,9.0,
