0,1,2
1.0,Cameron Maybin,CF
2.0,Kole Calhoun,RF
3.0,Albert Pujols,DH
4.0,Andrelton Simmons,SS
5.0,Martin Maldonado,C
6.0,Danny Espinosa,2B
7.0,Luis Valbuena,1B
8.0,Eric Young Jr.,LF
9.0,Cliff Pennington,3B
,JC Ramirez,P
