Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Cameron Maybin CF,5.0,1.0,1.0,1.0,0.0,0.0,5.0,0.27,0.377,0.433,0.81,17.0,11.0,0.046,0.71,0.123,-0.077%,0.02%,0.52,0.6,2.0,0.0,"2B,SB"
Kole Calhoun RF,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.247,0.325,0.387,0.712,18.0,10.0,-0.008,0.5,0.034,-0.042%,-0.00%,0.36,0.6,0.0,0.0,
Albert Pujols DH,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.242,0.287,0.388,0.675,19.0,12.0,0.041,0.46,0.059,-0.018%,0.02%,0.34,-0.1,,,2B
Andrelton Simmons SS,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.281,0.336,0.411,0.747,18.0,12.0,-0.017,1.07,0.068,-0.085%,-0.01%,0.78,-0.5,0.0,4.0,2B
Martin Maldonado C,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.261,0.329,0.42,0.749,17.0,11.0,0.048,1.01,0.093,-0.044%,0.02%,0.74,0.4,10.0,0.0,
Danny Espinosa 2B,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.173,0.247,0.302,0.549,17.0,9.0,0.005,1.0,0.066,-0.061%,0.00%,0.73,-0.2,3.0,4.0,"SB,CS"
Luis Valbuena 1B,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.184,0.28,0.316,0.596,15.0,11.0,-0.044,1.09,0.022,-0.066%,-0.02%,0.79,-0.9,12.0,0.0,SF
Eric Young Jr. LF,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0.289,0.379,0.461,0.84,10.0,5.0,0.091,0.56,0.124,-0.033%,0.04%,0.41,1.0,0.0,0.0,"2B,SB,HBP"
Cliff Pennington 3B,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.255,0.336,0.309,0.645,14.0,8.0,-0.027,0.54,0.019,-0.046%,-0.01%,0.39,0.1,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
JC Ramirez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
David Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Keynan Middleton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cam Bedrosian P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blake Parker P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,6.0,9.0,5.0,2.0,8.0,39.0,0.257,0.308,0.371,0.679,145.0,89.0,0.135,0.76,0.608,-0.472%,0.06%,0.55,1.0,27.0,10.0,
