Inning,Win Pct
1,0.5
2,0.58
3,0.61
4,0.71
5,0.72
6,0.7
7,0.77
8,0.87
9,0.85
10,0.84
11,0.86
12,0.87
13,0.86
14,0.85
15,0.82
16,0.78
17,0.82
18,0.81
19,0.83
20,0.86
21,0.86
22,0.85
23,0.87
24,0.88
25,0.89
26,0.9
27,0.91
28,0.9
29,0.89
30,0.87
31,0.89
32,0.87
33,0.89
34,0.83
35,0.86
36,0.85
37,0.86
38,0.85
39,0.83
40,0.86
41,0.87
42,0.81
43,0.82
44,0.88
45,0.87
46,0.88
47,0.89
48,0.92
49,0.89
50,0.86
51,0.82
52,0.76
53,0.8
54,0.78
55,0.76
56,0.83
57,0.9
58,0.9
59,0.9
60,0.89
61,0.88
62,0.91
63,0.92
64,0.93
65,0.94
66,0.95
67,0.94
68,0.95
69,0.91
70,0.94
71,0.95
72,0.96
73,0.96
74,0.95
75,0.95
76,0.96
77,0.98
78,0.98
79,0.98
80,0.98
81,0.98
82,0.98
83,0.99
84,1.0
85,1.0
