Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
George Springer RF,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.318,0.402,0.665,1.067,13.0,7.0,0.044,0.63,0.096,-0.052%,0.03%,0.72,0.2,2.0,0.0,3B
Alex Bregman 3B,3.0,2.0,1.0,0.0,2.0,0.0,5.0,0.27,0.381,0.572,0.954,25.0,12.0,-0.005,0.68,0.065,-0.070%,-0.00%,0.77,-1.4,2.0,4.0,2B
Michael Brantley LF,5.0,1.0,3.0,1.0,0.0,0.0,5.0,0.331,0.382,0.571,0.954,24.0,15.0,0.103,0.61,0.121,-0.017%,0.07%,0.69,1.6,1.0,1.0,2B
Carlos Correa SS,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.296,0.359,0.568,0.927,23.0,17.0,0.005,0.61,0.036,-0.031%,0.00%,0.69,-0.6,0.0,1.0,"SF,GDP"
Josh Reddick DH,4.0,1.0,1.0,2.0,0.0,0.0,5.0,0.324,0.372,0.451,0.822,21.0,13.0,0.014,0.61,0.062,-0.048%,0.01%,0.69,-0.2,,,"HR,SF"
Yuli Gurriel 2B,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.268,0.309,0.415,0.723,21.0,13.0,0.069,0.5,0.091,-0.022%,0.05%,0.56,0.8,1.0,2.0,
Tyler White 1B,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.241,0.337,0.304,0.641,20.0,14.0,0.101,0.44,0.118,-0.017%,0.07%,0.5,1.8,11.0,1.0,2B
Max Stassi C,4.0,0.0,2.0,0.0,1.0,0.0,5.0,0.16,0.222,0.22,0.442,22.0,13.0,0.003,0.36,0.028,-0.025%,0.00%,0.41,0.4,3.0,0.0,
Jake Marisnick CF,5.0,0.0,1.0,0.0,0.0,3.0,5.0,0.303,0.346,0.566,0.911,17.0,14.0,-0.023,0.45,0.022,-0.045%,-0.02%,0.51,-1.0,6.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Corbin Martin P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Josh James P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Will Harris P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Roberto Osuna P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,7.0,13.0,7.0,6.0,4.0,45.0,0.351,0.422,0.568,0.99,186.0,118.0,0.311,0.54,0.639,-0.327%,0.21%,0.61,1.7,27.0,10.0,
