Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Delino DeShields CF,3.0,2.0,1.0,0.0,1.0,1.0,4.0,0.295,0.361,0.352,0.714,14.0,7.0,0.041,0.93,0.084,-0.043%,0.03%,0.94,0.6,2.0,0.0,2B
Shin-Soo Choo RF,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.257,0.371,0.386,0.757,10.0,6.0,-0.038,0.81,0.019,-0.057%,-0.02%,0.82,0.2,3.0,0.0,
Elvis Andrus SS,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.271,0.314,0.414,0.729,15.0,8.0,-0.026,0.81,0.017,-0.043%,-0.02%,0.82,-0.5,4.0,6.0,SF
Jonathan Lucroy DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.268,0.309,0.402,0.71,13.0,8.0,-0.058,0.54,0.0,-0.058%,-0.03%,0.54,-0.7,,,
Rougned Odor 2B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.207,0.259,0.353,0.612,12.0,9.0,-0.058,0.68,0.008,-0.066%,-0.03%,0.69,-0.3,0.0,2.0,
Mike Napoli 1B,4.0,1.0,2.0,1.0,0.0,2.0,4.0,0.198,0.267,0.432,0.699,20.0,15.0,0.135,0.55,0.155,-0.020%,0.08%,0.56,0.8,7.0,0.0,HR
Ryan Rua LF,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.233,0.3,0.411,0.711,7.0,6.0,-0.003,0.86,0.045,-0.048%,-0.00%,0.87,-0.1,3.0,0.0,2B
Nomar Mazara PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.269,0.337,0.456,0.793,4.0,3.0,-0.005,0.21,0.0,-0.005%,-0.00%,0.21,-0.3,,,
Joey Gallo 3B,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.195,0.306,0.523,0.83,15.0,9.0,0.053,0.69,0.092,-0.039%,0.03%,0.7,0.2,0.0,0.0,
Robinson Chirinos C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.25,0.361,0.558,0.918,9.0,7.0,-0.044,0.58,0.0,-0.044%,-0.03%,0.59,-0.7,5.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Martin Perez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Sam Dyson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Austin Bibens-Dirkx P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,4.0,7.0,4.0,1.0,8.0,35.0,0.212,0.229,0.364,0.592,119.0,78.0,-0.003,0.69,0.42,-0.423%,-0.00%,0.7,-1.0,24.0,8.0,
