Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Michael Chavis 2B,5.0,2.0,2.0,0.0,0.0,1.0,5.0,0.278,0.278,0.556,0.833,19.0,15.0,0.043,0.3,0.058,-0.015%,0.03%,0.38,-0.6,2.0,5.0,"2·2B,GDP"
Alex Verdugo CF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.281,0.342,0.432,0.774,19.0,12.0,-0.052,0.32,0.0,-0.052%,-0.04%,0.41,-1.5,2.0,0.0,
J.D. Martinez LF,4.0,1.0,3.0,1.0,0.0,1.0,4.0,0.34,0.42,0.624,1.044,10.0,8.0,0.085,0.39,0.087,-0.002%,0.07%,0.51,1.7,0.0,0.0,
Xander Bogaerts DH,3.0,1.0,3.0,3.0,1.0,0.0,4.0,0.348,0.406,0.603,1.009,14.0,9.0,0.175,0.38,0.175,0.000%,0.13%,0.49,3.2,,,"HR,2B"
Rafael Devers 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.271,0.349,0.556,0.905,10.0,6.0,-0.025,0.23,0.0,-0.025%,-0.02%,0.29,-1.6,1.0,2.0,
Christian Vazquez C,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.258,0.302,0.358,0.661,16.0,11.0,-0.003,0.12,0.006,-0.009%,-0.00%,0.15,-0.2,7.0,0.0,
Hunter Renfroe RF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.229,0.265,0.385,0.65,12.0,9.0,0.026,0.19,0.027,-0.001%,0.02%,0.25,0.7,4.0,1.0,
Bobby Dalbec 1B,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.2,0.25,0.352,0.602,13.0,10.0,0.089,0.26,0.09,-0.001%,0.07%,0.34,2.2,10.0,0.0,HR
Jonathan Arauz SS,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.4,0.0,0.4,19.0,10.0,0.002,0.13,0.01,-0.008%,0.00%,0.17,-0.5,1.0,3.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Garrett Richards P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Garrett Whitlock P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,8.0,13.0,6.0,3.0,6.0,38.0,0.371,0.421,0.629,1.05,132.0,90.0,0.34,0.26,0.453,-0.113%,0.26%,0.34,3.5,27.0,12.0,
