Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Garrett Richards, W (3-2)",6,5,0,0,3,4,0,3.89,24,91,52,26,8,18,5,12,4,0,63.0,,,0.154,0.44,0.12%,0.56,3.4
"Garrett Whitlock, S (1)",3,3,1,1,1,2,0,1.77,13,52,29,17,3,9,4,5,3,0,,0.0,0.0,0.006,0.05,0.01%,0.06,0.7
Team Totals,9,8,1,1,4,6,0,1.0,37,143,81,43,11,27,9,17,7,0,63.0,0.0,0.0,0.16,0.29,0.12%,0.38,4.1
