Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brett Gardner LF,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.253,0.346,0.431,0.777,26.0,16.0,-0.07,0.69,0.036,-0.106%,-0.08%,1.41,-0.7,3.0,0.0,
Aaron Hicks CF,4.0,0.0,1.0,0.0,1.0,2.0,5.0,0.27,0.381,0.49,0.87,20.0,12.0,-0.021,0.7,0.033,-0.053%,-0.03%,1.44,-0.2,0.0,0.0,2B
Aaron Judge RF,4.0,0.0,0.0,0.0,1.0,3.0,5.0,0.285,0.416,0.599,1.014,21.0,13.0,-0.078,0.74,0.012,-0.090%,-0.10%,1.51,-1.2,0.0,0.0,
Gary Sanchez C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.272,0.347,0.524,0.871,18.0,13.0,-0.057,0.76,0.016,-0.072%,-0.07%,1.55,-0.6,8.0,2.0,
Chase Headley 1B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.276,0.356,0.405,0.761,18.0,14.0,-0.104,0.86,0.0,-0.104%,-0.13%,1.76,-1.3,11.0,0.0,GDP
Didi Gregorius SS,4.0,1.0,3.0,0.0,0.0,1.0,4.0,0.312,0.341,0.503,0.843,10.0,8.0,0.07,0.69,0.089,-0.020%,0.09%,1.42,0.9,2.0,0.0,2B
Todd Frazier 3B,3.0,2.0,1.0,1.0,0.0,1.0,4.0,0.212,0.333,0.424,0.757,12.0,8.0,0.091,1.0,0.152,-0.061%,0.11%,2.05,0.5,1.0,4.0,"HR,HBP"
Tyler Austin DH,4.0,1.0,2.0,3.0,0.0,0.0,4.0,0.286,0.304,0.619,0.923,15.0,9.0,0.237,0.95,0.265,-0.028%,0.29%,1.95,2.5,,,"HR,2B"
Jacoby Ellsbury PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.318,0.37,0.687,,,,,,,,,,,,
Ronald Torreyes 2B,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.287,0.307,0.369,0.677,13.0,12.0,-0.048,0.61,0.0,-0.048%,-0.06%,1.25,-0.9,1.0,4.0,SH
,,,,,,,,,,,,,,,,,,,,,,,
CC Sabathia P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Adam Warren P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
David Robertson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dellin Betances P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,4.0,9.0,4.0,2.0,10.0,39.0,0.257,0.316,0.514,0.83,153.0,105.0,0.02,0.77,0.603,-0.582%,0.03%,1.57,-1.0,27.0,11.0,
