Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"6,(3-2) FBFBBX",O,NYY,Brett Gardner,Chris Sale,-2%,48%,Flyball: LF (Short LF Line)
t1,0-0,1,---,"5,(2-2) BCBST",O,NYY,Aaron Hicks,Chris Sale,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"6,(3-2) CBBBSB",,NYY,Aaron Judge,Chris Sale,1%,47%,Walk
t1,0-0,2,1--,"3,(0-2) CFS",O,NYY,Gary Sanchez,Chris Sale,-2%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' CC Sabathia facing 1-2-3"
b1,0-0,0,---,"4,(1-2) BCLC",O,BOS,Eduardo Nunez,CC Sabathia,2%,47%,Strikeout Looking
b1,0-0,1,---,"2,(0-1) CX",O,BOS,Mookie Betts,CC Sabathia,2%,49%,Lineout: P
b1,0-0,2,---,"1,(0-0) X",O,BOS,Andrew Benintendi,CC Sabathia,1%,50%,Bunt Groundout: P-1B (Front of Home)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 5-6-7"
t2,0-0,0,---,"8,(1-2) CCBFFFFX",O,NYY,Chase Headley,Chris Sale,-2%,48%,Groundout: 3B-1B
t2,0-0,1,---,"1,(0-0) X",,NYY,Didi Gregorius,Chris Sale,4%,52%,Ground-rule Double (Fly Ball to Deep RF Line)
t2,0-0,1,-2-,"1,(0-0) H",,NYY,Todd Frazier,Chris Sale,2%,54%,Hit By Pitch
t2,0-0,1,12-,"3,(1-1) BCX",RRR,NYY,Tyler Austin,Chris Sale,21%,75%,Home Run (Fly Ball to Deep LF); Gregorius Scores; Frazier Scores
t2,3-0,1,---,"3,(0-2) CCS",O,NYY,Ronald Torreyes,Chris Sale,-1%,74%,Strikeout Swinging
t2,3-0,2,---,"4,(1-2) BCCX",,NYY,Brett Gardner,Chris Sale,1%,75%,Single to 3B (Ground Ball to SS-3B Hole)
t2,3-0,2,1--,"1,(0-0) X",O,NYY,Aaron Hicks,Chris Sale,-2%,73%,Groundout: 3B-2B/Forceout at 2B (SS-3B Hole)
