Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"CC Sabathia, W (10-5)",6.0,4,2,2,1,4,0,3.99,23,80,53,34,5,14,8,10,7,0,59.0,,,0.143,1.05,0.18%,2.15,1.3
"Adam Warren, H (11)",0.2,1,1,1,0,2,1,1.88,3,15,10,4,4,2,0,1,0,0,,0.0,0.0,-0.057,1.38,-0.07%,2.84,-0.6
"David Robertson, H (3)",1.1,1,0,0,1,3,0,2.19,7,20,15,6,4,5,2,1,1,0,,0.0,0.0,0.175,3.23,0.22%,6.63,0.7
"Dellin Betances, S (9)",1.0,0,0,0,0,2,0,2.11,3,14,9,2,2,5,0,1,0,0,,0.0,0.0,0.218,3.29,0.27%,6.75,0.6
Team Totals,9.0,6,3,3,2,11,1,3.0,36,129,87,46,15,26,10,13,8,0,59.0,0.0,0.0,0.479,1.73,0.59%,3.55,2.0
