Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Danny Santana 1B,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.116,0.208,0.302,0.511,21.0,14.0,-0.02,0.7,0.034,-0.054%,-0.02%,0.96,-0.4,10.0,0.0,
Rafael Devers 3B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.27,0.339,0.559,0.897,19.0,12.0,0.032,0.93,0.094,-0.062%,0.03%,1.26,0.3,1.0,4.0,2B
J.D. Martinez LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.313,0.38,0.553,0.933,14.0,10.0,-0.091,0.73,0.0,-0.091%,-0.07%,0.99,-1.2,1.0,0.0,
Xander Bogaerts DH,3.0,1.0,1.0,2.0,0.0,1.0,4.0,0.321,0.378,0.543,0.921,16.0,12.0,0.07,0.78,0.094,-0.023%,0.06%,1.06,0.6,,,"HR,SF"
Hunter Renfroe RF,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.257,0.299,0.437,0.737,11.0,8.0,0.016,0.83,0.078,-0.062%,0.01%,1.13,0.3,2.0,1.0,
Marwin Gonzalez SS,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.195,0.279,0.302,0.581,8.0,7.0,-0.059,0.73,0.0,-0.059%,-0.05%,0.99,-0.6,1.0,4.0,
Christian Arroyo 2B,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.273,0.327,0.394,0.721,11.0,9.0,-0.046,0.58,0.0,-0.046%,-0.04%,0.78,-0.5,2.0,1.0,
Christian Vazquez C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.249,0.288,0.351,0.639,13.0,9.0,-0.059,0.75,0.0,-0.059%,-0.05%,1.01,-0.7,9.0,1.0,
Enrique Hernandez CF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.233,0.287,0.383,0.671,11.0,7.0,-0.021,0.49,0.014,-0.034%,-0.02%,0.67,0.1,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nathan Eovaldi P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Garrett Whitlock P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Phillips Valdez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,3.0,4.0,3.0,1.0,9.0,32.0,0.133,0.156,0.267,0.423,124.0,88.0,-0.178,0.73,0.314,-0.490%,-0.15%,0.99,-2.1,27.0,11.0,
