Inning,Win Pct
1,0.5
2,0.48
3,0.46
4,0.48
5,0.45
6,0.42
7,0.32
8,0.37
9,0.37
10,0.3
11,0.31
12,0.29
13,0.27
14,0.29
15,0.38
16,0.35
17,0.37
18,0.38
19,0.4
20,0.5
21,0.54
22,0.52
23,0.62
24,0.71
25,0.78
26,0.76
27,0.75
28,0.77
29,0.79
30,0.8
31,0.79
32,0.77
33,0.78
34,0.8
35,0.81
36,0.77
37,0.67
38,0.7
39,0.72
40,0.74
41,0.72
42,0.7
43,0.71
44,0.69
45,0.73
46,0.75
47,0.77
48,0.75
49,0.73
50,0.74
51,0.72
52,0.76
53,0.79
54,0.8
55,0.78
56,0.8
57,0.86
58,0.88
59,0.86
60,0.89
61,0.91
62,0.92
63,0.91
64,0.92
65,0.98
66,0.98
67,0.98
68,0.98
69,0.98
70,0.97
71,0.98
72,0.97
73,0.97
74,0.98
75,0.99
76,0.99
77,0.99
78,0.99
79,1.0
80,1.0
81,1.0
